suite,term,dataset_id,model_id,capability_id,capability_level,paired_view_count,mase_degradation_mean,mase_degradation_median,positive_degradation_fraction,full_input_mase_mean,ablated_input_mase_mean,response_ratio_mean
fev,native,boomlet_619,Timer-4.0,cross_series_dependence,4,20,0.0009132640255846286,-0.00393174469149013,0.4,0.48845995076193793,0.4893732147875225,1.7355495351680712
fev,native,boomlet_619,Timer-4.0,cross_series_dependence,5,20,0.002461404084374641,-0.0026396512858114507,0.45,0.6152868620940364,0.617748266178411,1.168772483505243
fev,native,boomlet_619,tirex2,common_factor,1,20,-0.0013801668514205657,0.00032819765876770934,0.5,0.13863361911607577,0.1372534522646552,0.2692694970511341
fev,native,boomlet_619,tirex2,common_factor,2,20,-0.0020315105413771474,0.0027787117877585005,0.55,0.14434575459443755,0.14231424405306042,0.17735348055528938
fev,native,boomlet_619,tirex2,common_factor,3,20,-0.0007986655635684216,0.0006592903826133784,0.5,0.14646007817438028,0.1456614126108119,0.11506649149123652
fev,native,boomlet_619,tirex2,common_factor,4,20,-0.00027572021290656057,-0.003805424429872445,0.4,0.14982219135132105,0.14954647113841446,0.07830820935194847
fev,native,boomlet_619,tirex2,common_factor,5,20,-0.000882649041531764,-0.0037047680567655616,0.4,0.15776707019302047,0.15688442115148868,0.060647473669554364
fev,native,boomlet_619,tirex2,cross_series_dependence,1,20,-0.0009695527971366344,0.0005862992106180909,0.6,0.3256436661440124,0.32467411334687574,1.4757592439800067
fev,native,boomlet_619,tirex2,cross_series_dependence,2,20,0.0008676970932526742,0.0025397053748190818,0.65,0.3602748570245232,0.3611425541177759,0.9546430626066942
fev,native,boomlet_619,tirex2,cross_series_dependence,3,20,0.0026494104942345275,0.002911345289595191,0.7,0.4145843517635048,0.4172337622577393,0.6672022010730508
fev,native,boomlet_619,tirex2,cross_series_dependence,4,20,0.005776309300208232,0.00641980313585136,0.75,0.5075790114429799,0.513355320743188,0.4639736467712696
fev,native,boomlet_619,tirex2,cross_series_dependence,5,20,0.009686758744928772,0.006978063581315197,0.95,0.6287524224252014,0.6384391811701302,0.4081187018826002
fev,native,boomlet_619,toto2.0,common_factor,1,20,-0.0031322234895868246,-0.000572596655464809,0.45,0.09739975917569156,0.09426753568610473,0.28892645952130575
fev,native,boomlet_619,toto2.0,common_factor,2,20,-0.0041000284112146105,-0.0024339178837881562,0.2,0.1007299956622254,0.09662996725101079,0.1718461628764299
fev,native,boomlet_619,toto2.0,common_factor,3,20,-0.005138449814781213,-0.0037038369239274817,0.25,0.10238800878202696,0.09724955896724576,0.136408301223579
fev,native,boomlet_619,toto2.0,common_factor,4,20,-0.005640155643860377,-0.005362290510448245,0.3,0.10832717375655132,0.10268701811269099,0.10572416736517831
fev,native,boomlet_619,toto2.0,common_factor,5,20,-0.006924728738962155,-0.006765234652009629,0.3,0.11325420586925214,0.10632947713029002,0.0787004412264792
fev,native,boomlet_619,toto2.0,cross_series_dependence,1,20,0.0024392520151613134,0.002551574239362017,0.65,0.25266730342566174,0.25510655544082306,2.300993086626966
fev,native,boomlet_619,toto2.0,cross_series_dependence,2,20,0.002029183776635246,0.0027258391512096636,0.6,0.2958142065884196,0.29784339036505486,1.2836010222523269
fev,native,boomlet_619,toto2.0,cross_series_dependence,3,20,0.005027968877086067,0.0032277772365803814,0.65,0.35462824238789203,0.35965621126497804,0.8883620060965776
fev,native,boomlet_619,toto2.0,cross_series_dependence,4,20,0.008935065144143887,0.006247121199707217,0.8,0.4515564662442638,0.4604915313884076,0.5828603749081339
fev,native,boomlet_619,toto2.0,cross_series_dependence,5,20,0.011082367320424438,0.00949265240993541,0.95,0.5822419990612474,0.593324366381672,0.3749438649174417
fev,native,epf_np,Chronos-2,covariate_impulse_response,1,20,0.2824465110804411,0.06683701622115451,0.55,1.0151135646013054,1.2975600756817465,0.8472458756167335
fev,native,epf_np,Chronos-2,covariate_impulse_response,2,20,0.3079221929569849,0.10226596965051324,0.65,1.0956332135585187,1.4035554065155036,0.5765254676563196
fev,native,epf_np,Chronos-2,covariate_impulse_response,3,20,0.31420745699790115,0.06727312501636526,0.65,1.260510031614945,1.574717488612846,0.41766870098841835
fev,native,epf_np,Chronos-2,covariate_impulse_response,4,20,0.3324094586475311,0.01475191643517848,0.5,1.5563948420871985,1.88880430073473,0.30903668547385266
fev,native,epf_np,Chronos-2,covariate_impulse_response,5,20,0.35820176672451803,0.04624439904596245,0.5,1.9144813416850117,2.27268310840953,0.22656489685062695
fev,native,epf_np,Timer-4.0,covariate_impulse_response,1,20,0.08205167979094452,0.04865214776162585,0.7,1.2995978754852864,1.3816495552762311,0.4146689164026263
fev,native,epf_np,Timer-4.0,covariate_impulse_response,2,20,0.04311388020639465,0.029142374738108767,0.65,1.5345074438509485,1.5776213240573433,0.24029264625517466
fev,native,epf_np,Timer-4.0,covariate_impulse_response,3,20,0.05154477120049752,0.051270071469256745,0.6,1.7287567429565907,1.7803015141570877,0.18237539413441478
fev,native,epf_np,Timer-4.0,covariate_impulse_response,4,20,0.08326005571743393,0.0459787815646297,0.65,1.9920883091258563,2.07534836484329,0.15177994983966386
fev,native,epf_np,Timer-4.0,covariate_impulse_response,5,20,0.11218110751734038,0.06435914035852236,0.75,2.262499455950606,2.3746805634679466,0.10246923129303862
fev,native,epf_np,timesfm2.5,covariate_impulse_response,1,20,0.12623459732207248,0.17166219104484468,0.6,1.302455276739202,1.4286898740612741,0.7556953312634048
fev,native,epf_np,timesfm2.5,covariate_impulse_response,2,20,0.09905992600741771,0.03682074832030699,0.6,1.5165379147117894,1.6155978407192073,0.47570238245288304
fev,native,epf_np,timesfm2.5,covariate_impulse_response,3,20,0.06843166733888911,-0.013994402623927926,0.4,1.8344548444415847,1.9028865117804734,0.34401650542522166
fev,native,epf_np,timesfm2.5,covariate_impulse_response,4,20,0.1476038536167464,-0.026631193414481225,0.5,1.925844755787327,2.073448609404074,0.25958574233973336
fev,native,epf_np,timesfm2.5,covariate_impulse_response,5,20,0.17651004672347348,0.08946460878341533,0.55,2.169266048969905,2.3457760956933784,0.19291581273246766
fev,native,epf_np,tirex2,covariate_impulse_response,1,20,0.13996181066997,0.10944060571013844,0.7,0.939635953570819,1.0795977642407886,0.5490758147735089
fev,native,epf_np,tirex2,covariate_impulse_response,2,20,0.16827728407628711,0.12658357898763012,0.6,1.0930063391185494,1.2612836231948363,0.4085039057523024
fev,native,epf_np,tirex2,covariate_impulse_response,3,20,0.10944821865002904,0.04908999146665638,0.55,1.3119894009403457,1.4214376195903748,0.2924233182855845
fev,native,epf_np,tirex2,covariate_impulse_response,4,20,0.11678400689987949,-0.004490805413669863,0.45,1.6241103508489172,1.7408943577487968,0.1961756962273287
fev,native,epf_np,tirex2,covariate_impulse_response,5,20,0.08162698666219564,-0.01142551531669378,0.45,2.058739690903503,2.140366677565699,0.13288367772456092
fev,native,jena_weather_1H,Chronos-2,common_factor,1,20,0.028942371042312516,-0.0003418663975254879,0.5,0.40727334530242587,0.4362157163447383,0.2899562008129899
fev,native,jena_weather_1H,Chronos-2,common_factor,2,20,0.02984440056538797,0.005064286385052234,0.55,0.4126362207898639,0.4424806213552519,0.1856045026714271
fev,native,jena_weather_1H,Chronos-2,common_factor,3,20,0.03284436931560301,0.011081252417759035,0.55,0.4238738833048262,0.4567182526204294,0.13086127639164155
fev,native,jena_weather_1H,Chronos-2,common_factor,4,20,0.032622324345526074,0.015542622477393533,0.6,0.43277393965133354,0.46539626399685946,0.0975414171435334
fev,native,jena_weather_1H,Chronos-2,common_factor,5,20,0.023380643646360545,0.004210280798737559,0.55,0.4471609017115494,0.47054154535791,0.06973980411571415
fev,native,jena_weather_1H,Chronos-2,cross_series_dependence,1,20,0.0037281762200696844,-0.005954770528431325,0.45,0.5019581820548538,0.5056863582749235,0.3953329606635243
fev,native,jena_weather_1H,Chronos-2,cross_series_dependence,2,20,0.004132915680335611,-0.00441103652882073,0.4,0.5132426347219858,0.5173755504023216,0.2546863071913854
fev,native,jena_weather_1H,Chronos-2,cross_series_dependence,3,20,0.009901459191280715,0.00022184137713679442,0.5,0.5451240747272947,0.5550255339185753,0.17720145893461373
fev,native,jena_weather_1H,Chronos-2,cross_series_dependence,4,20,0.017996796175483686,0.01688239401743938,0.6,0.5916134282710006,0.6096102244464843,0.11951942076738556
fev,native,jena_weather_1H,Chronos-2,cross_series_dependence,5,20,0.022650582151853636,0.022564113490536802,0.7,0.677415625832381,0.7000662079842348,0.08135093662639428
fev,native,jena_weather_1H,Timer-4.0,common_factor,1,20,0.01936946109288351,-0.009059781987257431,0.35,0.4129915861913614,0.43236104728424485,0.39957945084565466
fev,native,jena_weather_1H,Timer-4.0,common_factor,2,20,0.008830395409598622,0.0038879742056335403,0.6,0.41631421266811613,0.4251446080777147,0.23652132330924683
fev,native,jena_weather_1H,Timer-4.0,common_factor,3,20,0.007547224245995005,0.0030966081972753773,0.6,0.42094709100108607,0.4284943152470812,0.15754872871622982
fev,native,jena_weather_1H,Timer-4.0,common_factor,4,20,-0.0028963981497012307,0.001334949506576713,0.5,0.4377140868397751,0.4348176886900738,0.09513022062834561
fev,native,jena_weather_1H,Timer-4.0,common_factor,5,20,-0.004814593786805208,-0.016958244131670963,0.35,0.44722877621043694,0.4424141824236318,0.05945344540754287
fev,native,jena_weather_1H,Timer-4.0,cross_series_dependence,1,20,0.0158872828142462,-0.010703319192128621,0.4,0.5015714059313845,0.517458688745631,0.5745359413949865
fev,native,jena_weather_1H,Timer-4.0,cross_series_dependence,2,20,0.008747653839122488,-0.01509607083452194,0.35,0.5078072450170885,0.5165548988562111,0.33901797270758577
fev,native,jena_weather_1H,Timer-4.0,cross_series_dependence,3,20,0.0015860603403047581,-0.016476532927957366,0.35,0.5444680743470316,0.5460541346873363,0.20043700979486734
fev,native,jena_weather_1H,Timer-4.0,cross_series_dependence,4,20,0.004360140103581489,-0.0025380783645257143,0.45,0.5926086675742355,0.5969688076778169,0.11367279107805335
fev,native,jena_weather_1H,Timer-4.0,cross_series_dependence,5,20,0.011154594968702858,0.008010323646965606,0.55,0.6859270709438889,0.6970816659125918,0.07703115371416544
fev,native,jena_weather_1H,tirex2,common_factor,1,20,0.006218692623235383,0.00400786390188311,0.6,0.42533588279963297,0.4315545754228684,0.0840677941692515
fev,native,jena_weather_1H,tirex2,common_factor,2,20,0.0041756895689299914,0.002535424029922198,0.65,0.42961761272141485,0.43379330229034474,0.04791484782090537
fev,native,jena_weather_1H,tirex2,common_factor,3,20,0.011893033960899729,0.0075233413511738845,0.8,0.4290988663226803,0.44099190028358004,0.03447780349166924
fev,native,jena_weather_1H,tirex2,common_factor,4,20,0.0049707204025790565,0.00579573437897396,0.6,0.43559359116717855,0.4405643115697576,0.021394600429637558
fev,native,jena_weather_1H,tirex2,common_factor,5,20,0.007113226746584056,0.003904745519836529,0.6,0.44921093481471547,0.4563241615612995,0.016785477385341013
fev,native,jena_weather_1H,tirex2,cross_series_dependence,1,20,0.0031375525894584825,0.001821490371786999,0.5,0.5223287177064899,0.5254662702959484,0.191795854985848
fev,native,jena_weather_1H,tirex2,cross_series_dependence,2,20,-0.0003497824077371856,-0.004053449524025893,0.4,0.5429143437124456,0.5425645613047084,0.10406705942309498
fev,native,jena_weather_1H,tirex2,cross_series_dependence,3,20,-0.0033239897252794804,-0.005713186940160431,0.45,0.5892380068820974,0.5859140171568179,0.06752577528711458
fev,native,jena_weather_1H,tirex2,cross_series_dependence,4,20,-0.008516054563695653,-0.001827330139155009,0.45,0.6402083799580753,0.6316923253943798,0.042814289550840594
fev,native,jena_weather_1H,tirex2,cross_series_dependence,5,20,-0.007900757009213772,0.0024109743626036795,0.55,0.7281046983201367,0.720203941310923,0.028932068253333228
fev,native,jena_weather_1H,toto2.0,common_factor,1,20,0.024815665627311658,0.012806534644649245,0.6,0.43192318824403186,0.4567388538713434,0.2672612304733351
fev,native,jena_weather_1H,toto2.0,common_factor,2,20,0.03203613032310978,0.018248473046098113,0.7,0.43299710415269665,0.46503323447580625,0.1830864958499799
fev,native,jena_weather_1H,toto2.0,common_factor,3,20,0.02621491302743083,0.013449102945424493,0.65,0.4353748604982254,0.4615897735256561,0.11556145141541732
fev,native,jena_weather_1H,toto2.0,common_factor,4,20,0.02661166506150876,0.016133303078901325,0.6,0.4383302650556583,0.46494193011716706,0.07901662341324314
fev,native,jena_weather_1H,toto2.0,common_factor,5,20,0.02688282992981312,0.020547505370598865,0.65,0.44091544812090133,0.46779827805071444,0.05508009572435324
fev,native,jena_weather_1H,toto2.0,cross_series_dependence,1,20,0.004609101304828564,0.0119677447727317,0.7,0.5038614970508479,0.5084705983556767,0.2907921561724481
fev,native,jena_weather_1H,toto2.0,cross_series_dependence,2,20,0.008252007119346724,0.02335158298092807,0.75,0.5150154638125162,0.523267470931863,0.19030788696767392
fev,native,jena_weather_1H,toto2.0,cross_series_dependence,3,20,0.01087983500871537,0.024119349715845756,0.75,0.5470543747036226,0.5579342097123379,0.1321835487693248
fev,native,jena_weather_1H,toto2.0,cross_series_dependence,4,20,0.012821037742199054,0.016622422196904213,0.75,0.5975641309227873,0.6103851686649863,0.09218620656070539
fev,native,jena_weather_1H,toto2.0,cross_series_dependence,5,20,0.013327471418710792,0.016482293493669614,0.65,0.684995647997528,0.6983231194162387,0.0620469336694167
fev,native,proenfo_gfc14,Chronos-2,covariate_impulse_response,1,20,0.28304680222562,0.250046680706077,0.8,0.6777219776356751,0.960768779861295,1.018976279317128
fev,native,proenfo_gfc14,Chronos-2,covariate_impulse_response,2,20,0.26268281467440374,0.22950992775335438,0.75,0.8400212738813078,1.1027040885557113,0.6187563132050489
fev,native,proenfo_gfc14,Chronos-2,covariate_impulse_response,3,20,0.26155012132460004,0.2331309131886692,0.75,0.9923654225567887,1.2539155438813887,0.44735919905596094
fev,native,proenfo_gfc14,Chronos-2,covariate_impulse_response,4,20,0.26907596096262193,0.23691406262602407,0.75,1.1868508301326677,1.4559267910952896,0.3147050974196426
fev,native,proenfo_gfc14,Chronos-2,covariate_impulse_response,5,20,0.21772807180923123,0.23155343602958367,0.75,1.503630976251691,1.7213590480609224,0.2209954502440664
fev,native,proenfo_gfc14,Timer-4.0,covariate_impulse_response,1,20,0.03100663521646273,-0.0020064210809809246,0.5,0.6117447414111652,0.6427513766276279,0.40178194425348623
fev,native,proenfo_gfc14,Timer-4.0,covariate_impulse_response,2,20,0.03722035983346918,-0.00353803752354237,0.4,0.7963610133254202,0.8335813731588895,0.24562348649363605
fev,native,proenfo_gfc14,Timer-4.0,covariate_impulse_response,3,20,0.04536945587555849,0.0088384565389594,0.55,1.0268924854795132,1.0722619413550714,0.17864941777585594
fev,native,proenfo_gfc14,Timer-4.0,covariate_impulse_response,4,20,0.0511154353947955,0.010434007465523032,0.65,1.3515263177437942,1.4026417531385893,0.13540583103523335
fev,native,proenfo_gfc14,Timer-4.0,covariate_impulse_response,5,20,0.08591003684321233,0.026477737519614797,0.65,1.7652392387626399,1.8511492756058519,0.10651055487313901
fev,native,proenfo_gfc14,timesfm2.5,covariate_impulse_response,1,20,-0.013352086066293989,-0.004874763321842071,0.4,0.4308942100803034,0.41754212401400936,0.12841708142633743
fev,native,proenfo_gfc14,timesfm2.5,covariate_impulse_response,2,20,-0.012278822094844903,-0.004085468560295902,0.35,0.6446224594887163,0.6323436373938713,0.07867611216968247
fev,native,proenfo_gfc14,timesfm2.5,covariate_impulse_response,3,20,-0.012467098704284321,-0.0025911003547063327,0.4,0.90409475864915,0.8916276599448658,0.05738873450940392
fev,native,proenfo_gfc14,timesfm2.5,covariate_impulse_response,4,20,-0.007948504302012082,0.002745207212104417,0.55,1.2426742518287328,1.2347257475267206,0.04036553191177393
fev,native,proenfo_gfc14,timesfm2.5,covariate_impulse_response,5,20,-0.018923847760843597,-0.0036264561785432914,0.4,1.661020688652966,1.6420968408921226,0.03254394270571941
fev,native,proenfo_gfc14,tirex2,covariate_impulse_response,1,20,-0.005835362295427374,-0.0014614627019693127,0.5,0.6375185937422152,0.6316832314467877,0.17471028610580924
fev,native,proenfo_gfc14,tirex2,covariate_impulse_response,2,20,0.0015041494528157478,0.008009538162268903,0.6,0.8051645360887425,0.8066686855415582,0.11136856399978852
fev,native,proenfo_gfc14,tirex2,covariate_impulse_response,3,20,0.006687602885880059,0.016808826471085836,0.65,0.9854996207662883,0.9921872236521683,0.08728854316134424
fev,native,proenfo_gfc14,tirex2,covariate_impulse_response,4,20,-0.006233135265071879,0.0007097731778722416,0.5,1.2626540631654772,1.2564209279004053,0.07611828566625482
fev,native,proenfo_gfc14,tirex2,covariate_impulse_response,5,20,-0.0029003089279381585,0.019867103288803034,0.6,1.6382059502617814,1.635305641333843,0.07679328413407692
fev,native,rohlik_orders_1D,Chronos-2,covariate_impulse_response,1,35,0.03518316688322403,0.018033045174699502,0.6571428571428571,1.2159578221501244,1.2511409890333487,0.46232011434082565
fev,native,rohlik_orders_1D,Chronos-2,covariate_impulse_response,2,35,0.039995778114284265,0.02040368027725259,0.6857142857142857,1.2278712588047875,1.2678670369190719,0.29925862844272116
fev,native,rohlik_orders_1D,Chronos-2,covariate_impulse_response,3,35,0.04414681469073757,0.009287505319975908,0.6285714285714286,1.2625335028558902,1.3066803175466277,0.2061356704041145
fev,native,rohlik_orders_1D,Chronos-2,covariate_impulse_response,4,35,0.045308721687304036,0.014699831629819249,0.6571428571428571,1.317608140998807,1.3629168626861108,0.1424122803016868
fev,native,rohlik_orders_1D,Chronos-2,covariate_impulse_response,5,35,0.04099590714715059,0.011727433928497288,0.6285714285714286,1.345053100117934,1.3860490072650848,0.10762323132283103
fev,native,rohlik_orders_1D,Timer-4.0,covariate_impulse_response,1,35,0.004797087150854089,0.002406987251104331,0.5428571428571428,1.2575856299444061,1.2623827170952602,0.12116826092683824
fev,native,rohlik_orders_1D,Timer-4.0,covariate_impulse_response,2,35,0.00518479049616961,0.0005179927661198569,0.5142857142857142,1.2698544938689391,1.2750392843651086,0.0804876297363061
fev,native,rohlik_orders_1D,Timer-4.0,covariate_impulse_response,3,35,0.004878874467973006,-0.0006594741031737961,0.45714285714285713,1.2998370965416965,1.3047159710096696,0.05360277100188282
fev,native,rohlik_orders_1D,Timer-4.0,covariate_impulse_response,4,35,0.0006837144228356193,-0.0012018043497560305,0.45714285714285713,1.350934886408687,1.3516186008315227,0.039608426561792205
fev,native,rohlik_orders_1D,Timer-4.0,covariate_impulse_response,5,35,-0.0010930299479510693,0.0006946710338485707,0.5714285714285714,1.39253050977052,1.3914374798225688,0.02633724337643712
fev,native,rohlik_orders_1D,tirex2,covariate_impulse_response,1,35,-0.0003533339401221136,0.00019488600273298573,0.5142857142857142,1.3745930557919277,1.3742397218518054,0.0351642558286543
fev,native,rohlik_orders_1D,tirex2,covariate_impulse_response,2,35,0.0010484734433659827,0.0009130506532530891,0.6571428571428571,1.397478682116933,1.3985271555602985,0.020541856572786305
fev,native,rohlik_orders_1D,tirex2,covariate_impulse_response,3,35,0.0019388140149816443,0.0012727721843497353,0.6571428571428571,1.4406990307048484,1.4426378447198298,0.0168101188167628
fev,native,rohlik_orders_1D,tirex2,covariate_impulse_response,4,35,0.0029655659575248943,0.0024415751843493982,0.7428571428571429,1.4886477722191203,1.4916133381766452,0.012588465171111281
fev,native,rohlik_orders_1D,tirex2,covariate_impulse_response,5,35,0.0026375395943430587,0.002626611306090876,0.7142857142857143,1.492692574573955,1.4953301141682982,0.009740975067841285
fev,native,rossmann_1D,Chronos-2,covariate_impulse_response,1,10610,-1.0894710737819207,-0.13687769924141113,0.4789820923656927,2.969177204514671,1.87970613073275,8.229504229740776
fev,native,rossmann_1D,Chronos-2,covariate_impulse_response,2,10610,-1.0735594734294487,-0.356753192594474,0.44373232799245993,2.9298682162646252,1.856308742835177,5.148572649776116
fev,native,rossmann_1D,Chronos-2,covariate_impulse_response,3,10610,-1.0494159426300154,-0.5796083913543325,0.40160226201696514,2.8648976990517436,1.8154817564217283,3.4569714521705825
fev,native,rossmann_1D,Chronos-2,covariate_impulse_response,4,10610,-1.0188730694183357,-0.7024722301643445,0.3581526861451461,2.7928007798249963,1.7739277104066606,2.3442132486547136
fev,native,rossmann_1D,Chronos-2,covariate_impulse_response,5,10610,-0.9973690042197997,-0.76665798579339,0.3294062205466541,2.7484229337587127,1.7510539295389136,1.645781521826372
fev,native,rossmann_1D,Timer-4.0,covariate_impulse_response,1,10610,-0.8067666817344175,-0.41721062229228756,0.3711592836946277,2.1515778182612313,1.344811136526814,5.6276375143887805
fev,native,rossmann_1D,Timer-4.0,covariate_impulse_response,2,10610,-0.8100816378912171,-0.4533365735912863,0.2905749293119698,2.0896973120132363,1.2796156741220193,3.4187398824517365
fev,native,rossmann_1D,Timer-4.0,covariate_impulse_response,3,10610,-0.8141645322084334,-0.48904777199618743,0.23289349670122525,2.0588082285312876,1.2446436963228542,2.291881831868099
fev,native,rossmann_1D,Timer-4.0,covariate_impulse_response,4,10610,-0.8185581389056292,-0.5087991348233674,0.20084825636192272,2.067264265984329,1.2487061270786997,1.5835330869637465
fev,native,rossmann_1D,Timer-4.0,covariate_impulse_response,5,10610,-0.8201634655647185,-0.5399188242679642,0.20113100848256363,2.112238120987052,1.2920746554223335,1.1387766652582172
fev,native,rossmann_1D,timesfm2.5,covariate_impulse_response,1,5350,0.000535736672610027,0.0005707045340415939,0.5375700934579439,0.4163416677866128,0.41687740445922283,0.3273703638974739
fev,native,rossmann_1D,timesfm2.5,covariate_impulse_response,2,5350,0.00011026851929840877,0.0004307533841752531,0.525607476635514,0.4665813689873126,0.46669163750661097,0.2116225620550536
fev,native,rossmann_1D,timesfm2.5,covariate_impulse_response,3,5350,9.96121141768549e-05,0.00042860960229890166,0.5207476635514019,0.5403161632672208,0.5404157753813975,0.15043526154991874
fev,native,rossmann_1D,timesfm2.5,covariate_impulse_response,4,5350,0.001355682915290788,0.0006516829786843981,0.5317757009345795,0.6486977736755117,0.6500534565908025,0.11154103767458073
fev,native,rossmann_1D,timesfm2.5,covariate_impulse_response,5,5350,0.0031504661398051815,0.0007118133786447323,0.5293457943925234,0.7951662642679239,0.7983167304077292,0.08693961728968197
fev,native,rossmann_1D,tirex2,covariate_impulse_response,1,10610,-1.3966948850938021,-0.3369067350190409,0.21941564561734214,3.2698850757517093,1.8731901906579065,7.81306148687176
fev,native,rossmann_1D,tirex2,covariate_impulse_response,2,10610,-1.3690367162918324,-0.3201173554163077,0.23836003770028275,3.2368946298805508,1.8678579135887183,4.904585618696402
fev,native,rossmann_1D,tirex2,covariate_impulse_response,3,10610,-1.3338895627121583,-0.3258767103246727,0.24590009425070689,3.1915691120526843,1.8576795493405254,3.3146519301062902
fev,native,rossmann_1D,tirex2,covariate_impulse_response,4,10610,-1.3005896399934676,-0.3799608556064311,0.24288407163053724,3.1497109910157755,1.8491213510223083,2.2667809659605673
fev,native,rossmann_1D,tirex2,covariate_impulse_response,5,10610,-1.2720408944074066,-0.44706335117090035,0.2360980207351555,3.124265922973712,1.8522250285663053,1.6016179817016756
fev,native,rossmann_1W,Chronos-2,covariate_impulse_response,1,6690,-0.3128828672478076,-0.03272670736740724,0.46696562032884903,4.033926182156743,3.7210433149089353,14.211132422074616
fev,native,rossmann_1W,Chronos-2,covariate_impulse_response,2,6690,-0.31816045787337455,-0.04339356362183039,0.4617339312406577,3.9988907239324574,3.6807302660590824,8.931553132637616
fev,native,rossmann_1W,Chronos-2,covariate_impulse_response,3,6690,-0.33091131874114565,-0.05849702846799021,0.44828101644245144,3.941496133619862,3.610584814878716,6.028293470693082
fev,native,rossmann_1W,Chronos-2,covariate_impulse_response,4,6690,-0.3565157187018817,-0.08610526519437645,0.43796711509715996,3.854935594017393,3.4984198753155114,4.092386036087779
fev,native,rossmann_1W,Chronos-2,covariate_impulse_response,5,6690,-0.3955961306609787,-0.12831059835445918,0.4150971599402093,3.7658729852641666,3.370276854603188,2.8445713410549502
fev,native,rossmann_1W,Timer-4.0,covariate_impulse_response,1,6690,-0.17573279858304053,0.00560609012187907,0.5103139013452915,1.8980782258776987,1.722345427294658,7.47838840996985
fev,native,rossmann_1W,Timer-4.0,covariate_impulse_response,2,6690,-0.1769593924044109,1.1448878733943957e-08,0.5,1.891699004111932,1.7147396117075209,4.731536884213678
fev,native,rossmann_1W,Timer-4.0,covariate_impulse_response,3,6690,-0.17634255066290952,-0.007172792110984608,0.48834080717488787,1.8783485584107524,1.7020060077478432,3.2200743667429035
fev,native,rossmann_1W,Timer-4.0,covariate_impulse_response,4,6690,-0.17167647906928932,-0.01245083388118301,0.4813153961136024,1.85376503502376,1.6820885559544707,2.1945903180410022
fev,native,rossmann_1W,Timer-4.0,covariate_impulse_response,5,6690,-0.1603855385058725,-0.016650806001264506,0.4754857997010463,1.8202510405539056,1.659865502048033,1.5197310007222342
fev,native,rossmann_1W,timesfm2.5,covariate_impulse_response,1,5331,0.059441935718019076,0.004152986174137646,0.6419058338022885,0.3112863263228067,0.37072826204082576,1.6279104675657419
fev,native,rossmann_1W,timesfm2.5,covariate_impulse_response,2,5331,0.06332962917445574,0.004699992600610103,0.6428437441380604,0.3322831291557575,0.39561275833021325,0.9640239624403287
fev,native,rossmann_1W,timesfm2.5,covariate_impulse_response,3,5331,0.0615953971669598,0.005531165300722729,0.6452823110110674,0.3747764133412534,0.43637181050821316,0.6513710073042078
fev,native,rossmann_1W,timesfm2.5,covariate_impulse_response,4,5331,0.056011584297890306,0.007327825975135871,0.6488463702870005,0.44362918403538826,0.49964076833327853,0.46178863589117763
fev,native,rossmann_1W,timesfm2.5,covariate_impulse_response,5,5331,0.04727982343236215,0.00838858056453265,0.637216282123429,0.547842113480439,0.5951219369128011,0.34504753119392606
fev,native,rossmann_1W,tirex2,covariate_impulse_response,1,6690,-0.5599488228893745,-0.08228055394201395,0.32765321375186846,3.0147441288529966,2.454795305963622,7.139302160768505
fev,native,rossmann_1W,tirex2,covariate_impulse_response,2,6690,-0.5630448904222723,-0.0874179384125886,0.3233183856502242,3.0314050250381186,2.468360134615846,4.536843830058043
fev,native,rossmann_1W,tirex2,covariate_impulse_response,3,6690,-0.5663329377336127,-0.09324539271078458,0.3101644245142003,3.054428213032658,2.4880952752990457,3.135123424217203
fev,native,rossmann_1W,tirex2,covariate_impulse_response,4,6690,-0.5679799825817026,-0.100262262013315,0.29790732436472345,3.079868823033055,2.5118888404513524,2.2061121444987175
fev,native,rossmann_1W,tirex2,covariate_impulse_response,5,6690,-0.5614150142074636,-0.10665989593022296,0.2865470852017937,3.09608690672679,2.534671892519327,1.588186485339487
fev,native,solar_with_weather_1H,Chronos-2,covariate_impulse_response,1,20,24.46770121918304,0.4423471937726382,0.7,2.0427546979811924,26.510455917164233,45.53883684736867
fev,native,solar_with_weather_1H,Chronos-2,covariate_impulse_response,2,20,24.325378409161367,0.4535878485726468,0.7,2.1100154156746447,26.43539382483602,28.059903821659844
fev,native,solar_with_weather_1H,Chronos-2,covariate_impulse_response,3,20,23.87720575832333,0.45475915794479727,0.7,2.1973854467336373,26.074591205056976,18.966238462813077
fev,native,solar_with_weather_1H,Chronos-2,covariate_impulse_response,4,20,23.27999734649631,0.3500660234307209,0.65,2.391467706533448,25.67146505302975,12.975682262399525
fev,native,solar_with_weather_1H,Chronos-2,covariate_impulse_response,5,20,22.801817316003046,0.36615247552510255,0.6,2.5607283868756654,25.36254570287871,9.175583567139501
fev,native,solar_with_weather_1H,Timer-4.0,covariate_impulse_response,1,20,0.040755103938091154,0.023002530929886744,0.6,1.2703490197860132,1.3111041237241043,0.6155865936618532
fev,native,solar_with_weather_1H,Timer-4.0,covariate_impulse_response,2,20,0.05944357744022728,0.022215972774281778,0.55,1.3656911203749778,1.425134697815205,0.35760891736389694
