objective_id,corpus,step,metric,dataset_id,capability_id,capability_level,baseline,value,absolute_change,relative_change_percent,improved
default,train,24000,effect_nrmse,gift_jena_weather_h,trend,5,0.009847581163760142,0.010137029631727272,0.00028944846796712977,2.939284918334284,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,multi_seasonal,1,0.8352493257158344,1.0165833300165783,0.18133400430074387,21.71016470385474,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,multi_seasonal,2,0.9569243768102873,1.117605182102958,0.1606808052926707,16.79137967289197,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,multi_seasonal,3,1.0132644666822532,1.1476038069511951,0.1343393402689419,13.258072762465577,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,multi_seasonal,4,1.0599314528693689,1.1868859886486982,0.12695453577932936,11.977617555894525,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,multi_seasonal,5,1.0749896641298171,1.2096996588760212,0.13470999474620404,12.531282787286058,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,predictable_intermittency,1,0.6429884923930534,0.7320996483349689,0.08911115594191543,13.858903696746495,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,predictable_intermittency,2,0.8469434232751428,0.942590016452536,0.09564659317739321,11.293150232813232,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,predictable_intermittency,3,0.9530818016846998,1.0896260298781728,0.136544228193473,14.326601132464468,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,predictable_intermittency,4,1.0348734722131376,1.1651561063452784,0.1302826341321408,12.589233141083778,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,predictable_intermittency,5,1.1083752986077486,1.2250602648245645,0.1166849662168159,10.527568267119092,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,regime_switching,1,0.0201019907838383,0.031138446638030687,0.011036455854192388,54.9023028259745,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,regime_switching,2,0.05061211101022316,0.08996360444829572,0.039351493438072566,77.75114029549952,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,regime_switching,3,0.06591629597635151,0.14268383603569224,0.07676754005934072,116.46215692532581,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,regime_switching,4,0.08824829340464002,0.18602924048498867,0.09778094708034865,110.80208274623406,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,regime_switching,5,0.1335277764746379,0.19712434187654632,0.06359656540190842,47.62796706495587,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,time_varying_seasonality,1,0.5691535360209635,0.884086927703743,0.31493339168277945,55.3336440434905,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,time_varying_seasonality,2,0.5348841068805613,0.7854633095458257,0.25057920266526434,46.847382347297575,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,time_varying_seasonality,3,0.4925509669638225,0.6809215478974936,0.1883705809336711,38.24387597791616,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,time_varying_seasonality,4,0.43936711571125264,0.5762671641245861,0.13690004841333347,31.158464873211567,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,time_varying_seasonality,5,0.38168415048748455,0.4845828608334865,0.10289871034600195,26.959125815043762,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,trend,1,0.06759213519403193,0.11270084736391199,0.045108712169880064,66.73662851512192,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,trend,2,0.06347095421861845,0.1060640744531539,0.042593120234535445,67.10647533016174,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,trend,3,0.06414027452044466,0.10005356849618689,0.035913293975742236,55.991799605246314,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,trend,4,0.06145578620187898,0.09924643831023228,0.0377906521083533,61.492423161283824,False
default,train,24000,effect_nrmse,gift_kdd_cup_h,trend,5,0.060519988819649054,0.0912457516231413,0.03072576280349225,50.76961083891758,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,multi_seasonal,1,0.617726054502846,0.4914591033786764,-0.12626695112416964,-20.440606350300527,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,multi_seasonal,2,0.7628319741983818,0.6253166321233365,-0.13751534207504523,-18.02695045911684,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,multi_seasonal,3,0.8503635689171604,0.7014901449734546,-0.14887342394370573,-17.507032213677597,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,multi_seasonal,4,0.9069551571628499,0.7681100807677592,-0.1388450763950907,-15.308924073978236,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,multi_seasonal,5,0.9375507046098439,0.8171211484164739,-0.12042955619337004,-12.845124599792824,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,predictable_intermittency,1,0.5193064428406539,0.5221367365638889,0.0028302937232350667,0.5450141746274229,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,predictable_intermittency,2,0.7706987016588441,0.781636219456996,0.010937517798151886,1.4191690961214976,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,predictable_intermittency,3,0.9065571563291802,0.9138200324175104,0.007262876088330206,0.8011492753241312,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,predictable_intermittency,4,0.9683686054033276,0.9947381563183458,0.026369550915018247,2.7230902331902174,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,predictable_intermittency,5,1.0553322730905466,1.0848239611243364,0.029491688033789876,2.7945405239454324,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,regime_switching,1,0.025785382701132283,0.031070333617568616,0.005284950916436333,20.495918085420772,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,regime_switching,2,0.0408411273266959,0.04585165620256979,0.0050105288758738944,12.26834126245764,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,regime_switching,3,0.056819042123210435,0.05900392515243657,0.002184883029226134,3.845335907789993,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,regime_switching,4,0.0658702176189953,0.06942721185928212,0.003556994240286826,5.40000377843155,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,regime_switching,5,0.08851005494021891,0.0963463197296228,0.007836264789403899,8.853530590051761,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,time_varying_seasonality,1,0.659643492336182,0.6206276180264554,-0.03901587430972664,-5.914691005523098,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,time_varying_seasonality,2,0.6234727248895097,0.5652342639628979,-0.05823846092661178,-9.340979741645095,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,time_varying_seasonality,3,0.5556259489306294,0.5117939769647932,-0.043831971965836214,-7.888755384840507,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,time_varying_seasonality,4,0.41739086315350377,0.4184982236941189,0.00110736054061511,0.26530540995763907,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,time_varying_seasonality,5,0.35486939466108025,0.3526479036925485,-0.0022214909685317474,-0.6260024115783192,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,trend,1,0.07839624199803465,0.08355225077125791,0.005156008773223267,6.5768570556641315,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,trend,2,0.08250622529864005,0.08043146042614262,-0.0020747648724974282,-2.514676759223433,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,trend,3,0.07830540965420832,0.07581420627417748,-0.0024912033800308375,-3.181393713450742,True
default,train,24000,effect_nrmse,gift_loop_seattle_h,trend,4,0.07117543272759924,0.07268956612217994,0.0015141333945807023,2.127325871520247,False
default,train,24000,effect_nrmse,gift_loop_seattle_h,trend,5,0.059909690652691874,0.06492565372142901,0.005015963068737139,8.372540425580976,False
default,train,24000,effect_nrmse,gift_m4_hourly,multi_seasonal,1,0.15093570974322923,0.1375538786223305,-0.013381831120898718,-8.865914596130898,True
default,train,24000,effect_nrmse,gift_m4_hourly,multi_seasonal,2,0.19066423777918667,0.17360236451605718,-0.017061873263129496,-8.948648924340652,True
default,train,24000,effect_nrmse,gift_m4_hourly,multi_seasonal,3,0.29887197035772783,0.26365750886829503,-0.0352144614894328,-11.782457032448935,True
default,train,24000,effect_nrmse,gift_m4_hourly,multi_seasonal,4,0.3211678869533677,0.3003780246115207,-0.020789862341846987,-6.473207062842368,True
default,train,24000,effect_nrmse,gift_m4_hourly,multi_seasonal,5,0.33222235132105166,0.3280408743121931,-0.0041814770088585695,-1.2586380754429416,True
default,train,24000,effect_nrmse,gift_m4_hourly,predictable_intermittency,1,0.5996757649851931,0.575862753019427,-0.02381301196576613,-3.970981212881619,True
default,train,24000,effect_nrmse,gift_m4_hourly,predictable_intermittency,2,0.819083552282034,0.8480630324142429,0.028979480132208857,3.5380371210567807,False
default,train,24000,effect_nrmse,gift_m4_hourly,predictable_intermittency,3,0.978500568907379,1.0240111309961542,0.04551056208877513,4.651051162861708,False
default,train,24000,effect_nrmse,gift_m4_hourly,predictable_intermittency,4,0.9230918956986168,0.9316156143676954,0.008523718669078528,0.9233878781513605,False
default,train,24000,effect_nrmse,gift_m4_hourly,predictable_intermittency,5,1.1999722418731793,1.2352623201712905,0.03529007829811115,2.9409078865876737,False
default,train,24000,effect_nrmse,gift_m4_hourly,regime_switching,1,0.21560015833596435,0.17089147646849762,-0.04470868186746674,-20.736850201101575,True
default,train,24000,effect_nrmse,gift_m4_hourly,regime_switching,2,0.020336198714890025,0.019931952294555338,-0.00040424642033468766,-1.987817025207872,True
default,train,24000,effect_nrmse,gift_m4_hourly,regime_switching,3,0.02855427536381894,0.022944114554739034,-0.005610160809079907,-19.647358364374846,True
default,train,24000,effect_nrmse,gift_m4_hourly,regime_switching,4,0.02874056415236452,0.028058646133321607,-0.0006819180190429132,-2.37266747941276,True
default,train,24000,effect_nrmse,gift_m4_hourly,regime_switching,5,0.15709351493456283,0.1498369804109278,-0.007256534523635033,-4.619245120753545,True
default,train,24000,effect_nrmse,gift_m4_hourly,time_varying_seasonality,1,0.7970060120082197,0.3798339386257133,-0.41717207338250645,-52.342399818460095,True
default,train,24000,effect_nrmse,gift_m4_hourly,time_varying_seasonality,2,0.511663413340257,0.33752383559309873,-0.17413957774715827,-34.0340100947095,True
default,train,24000,effect_nrmse,gift_m4_hourly,time_varying_seasonality,3,0.3743682295509703,0.31374980866944985,-0.060618420881520474,-16.192191563431603,True
default,train,24000,effect_nrmse,gift_m4_hourly,time_varying_seasonality,4,0.32205337706195053,0.25726698788333063,-0.0647863891786199,-20.116661955126002,True
default,train,24000,effect_nrmse,gift_m4_hourly,time_varying_seasonality,5,0.26260802651550824,0.23068139606337817,-0.03192663045213007,-12.157522706277469,True
default,train,24000,effect_nrmse,gift_m4_hourly,trend,1,0.026477491013448737,0.0385822613095438,0.012104770296095062,45.7172104786918,False
default,train,24000,effect_nrmse,gift_m4_hourly,trend,2,0.02504149593659384,0.035362934652706644,0.010321438716112803,41.21734077807147,False
default,train,24000,effect_nrmse,gift_m4_hourly,trend,3,0.023475172168031733,0.03366184525636932,0.010186673088337584,43.393390324990676,False
default,train,24000,effect_nrmse,gift_m4_hourly,trend,4,0.023124651980427187,0.03275996714228864,0.009635315161861453,41.666854792093,False
default,train,24000,effect_nrmse,gift_m4_hourly,trend,5,0.02120619887287254,0.03019595462493379,0.008989755752061249,42.392112824902114,False
default,train,24000,effect_nrmse,gift_m_dense_h,covariate_impulse_response,1,0.4267675659922838,0.3528737411317459,-0.07389382486053792,-17.314770556362745,True
default,train,24000,effect_nrmse,gift_m_dense_h,covariate_impulse_response,2,0.3191987361605499,0.276578435012975,-0.04262030114757487,-13.352277537257484,True
default,train,24000,effect_nrmse,gift_m_dense_h,covariate_impulse_response,3,0.23677715564633917,0.22434185881074978,-0.012435296835589388,-5.25189890116059,True
default,train,24000,effect_nrmse,gift_m_dense_h,covariate_impulse_response,4,0.1826028244102635,0.17639117685926944,-0.006211647550994043,-3.401725888444096,True
default,train,24000,effect_nrmse,gift_m_dense_h,covariate_impulse_response,5,0.15618289813078023,0.13866100987263097,-0.017521888258149265,-11.218826432249484,True
default,train,24000,effect_nrmse,gift_m_dense_h,multi_seasonal,1,0.6516698105471491,0.45382488405397414,-0.19784492649317498,-30.35968880115256,True
default,train,24000,effect_nrmse,gift_m_dense_h,multi_seasonal,2,0.6656309247485557,0.5646390954648899,-0.10099182928366579,-15.17234634520861,True
default,train,24000,effect_nrmse,gift_m_dense_h,multi_seasonal,3,0.7702602537229866,0.674817846279008,-0.09544240744397858,-12.390929816599773,True
default,train,24000,effect_nrmse,gift_m_dense_h,multi_seasonal,4,0.8344672756417871,0.7205341450387733,-0.1139331306030138,-13.653397074844909,True
default,train,24000,effect_nrmse,gift_m_dense_h,multi_seasonal,5,0.9122026305271307,0.796500766679524,-0.11570186384760672,-12.683789760696762,True
default,train,24000,effect_nrmse,gift_m_dense_h,predictable_intermittency,1,0.5329192374543305,0.5419536453433161,0.009034407888985685,1.6952677355281054,False
default,train,24000,effect_nrmse,gift_m_dense_h,predictable_intermittency,2,0.7967955097604531,0.7386523991545494,-0.058143110605903714,-7.297118256023271,True
default,train,24000,effect_nrmse,gift_m_dense_h,predictable_intermittency,3,1.2162427092134327,0.9324734805932765,-0.2837692286201562,-23.33162833951746,True
default,train,24000,effect_nrmse,gift_m_dense_h,predictable_intermittency,4,1.0447910571209262,1.0140296870475334,-0.030761370073392857,-2.9442604685151363,True
default,train,24000,effect_nrmse,gift_m_dense_h,predictable_intermittency,5,1.8784348047601769,1.488776875704654,-0.3896579290555229,-20.74375581564414,True
default,train,24000,effect_nrmse,gift_m_dense_h,regime_switching,1,2.6399143321989884e-07,2.385023099416219e-07,-2.5489123278276945e-08,-9.655284251987483,True
default,train,24000,effect_nrmse,gift_m_dense_h,regime_switching,2,2.6389199182012423e-07,2.3839223641049336e-07,-2.5499755409630872e-08,-9.662951586273294,True
default,train,24000,effect_nrmse,gift_m_dense_h,regime_switching,3,0.01732943066519644,0.01796352411832484,0.0006340934531284016,3.6590553110430912,False
default,train,24000,effect_nrmse,gift_m_dense_h,regime_switching,4,0.03332927248960724,0.04835325082891148,0.015023978339304245,45.07742658946137,False
default,train,24000,effect_nrmse,gift_m_dense_h,regime_switching,5,0.10990666166135153,0.0697353226456834,-0.040171339015668134,-36.55041324014149,True
default,train,24000,effect_nrmse,gift_m_dense_h,time_varying_seasonality,1,0.7528432251433931,0.8893875871331346,0.13654436198974151,18.137157568726757,False
default,train,24000,effect_nrmse,gift_m_dense_h,time_varying_seasonality,2,0.6423455611708304,0.6924959298763403,0.05015036870550993,7.807381530604607,False
default,train,24000,effect_nrmse,gift_m_dense_h,time_varying_seasonality,3,0.5051007891630966,0.5121032532038463,0.0070024640407496674,1.3863498515518158,False
default,train,24000,effect_nrmse,gift_m_dense_h,time_varying_seasonality,4,0.4187405411902478,0.39872861115495306,-0.020011930035294723,-4.779076317380659,True
default,train,24000,effect_nrmse,gift_m_dense_h,time_varying_seasonality,5,0.36548933331414357,0.33687364864369096,-0.028615684670452612,-7.829417184620546,True
default,train,24000,effect_nrmse,gift_m_dense_h,trend,1,0.03195087299363713,0.030595129028774683,-0.0013557439648624464,-4.243214152966768,True
default,train,24000,effect_nrmse,gift_m_dense_h,trend,2,0.029171628918317934,0.02931173650979532,0.00014010759147738486,0.4802871717232371,False
default,train,24000,effect_nrmse,gift_m_dense_h,trend,3,0.029963585068454587,0.03409543010869737,0.00413184504024278,13.789554990843712,False
default,train,24000,effect_nrmse,gift_m_dense_h,trend,4,0.030006789480993803,0.031455107752043354,0.0014483182710495514,4.826635225227638,False
default,train,24000,effect_nrmse,gift_m_dense_h,trend,5,0.02785970545657388,0.029566730905341555,0.0017070254487676732,6.127220014685686,False
default,train,24000,effect_nrmse,gift_solar_h,multi_seasonal,1,0.5067833958098469,0.4248936496417247,-0.08188974616812217,-16.158727149547037,True
default,train,24000,effect_nrmse,gift_solar_h,multi_seasonal,2,0.6062973035908279,0.49756408950355496,-0.10873321408727293,-17.933976193411173,True
default,train,24000,effect_nrmse,gift_solar_h,multi_seasonal,3,0.6941153590869101,0.5301984958639475,-0.16391686322296262,-23.61521915299365,True
default,train,24000,effect_nrmse,gift_solar_h,multi_seasonal,4,0.7514760712376126,0.55966634717477,-0.19180972406284258,-25.524395440422932,True
default,train,24000,effect_nrmse,gift_solar_h,multi_seasonal,5,0.7981373309942967,0.6098629826194809,-0.18827434837481583,-23.58921717648127,True
default,train,24000,effect_nrmse,gift_solar_h,predictable_intermittency,1,0.546749854401551,0.509056532282737,-0.03769332211881404,-6.894070810511977,True
default,train,24000,effect_nrmse,gift_solar_h,predictable_intermittency,2,0.8324801743388792,0.7560320048678544,-0.07644816947102484,-9.183181993701739,True
default,train,24000,effect_nrmse,gift_solar_h,predictable_intermittency,3,0.9261485271551012,0.8636687562344767,-0.06247977092062451,-6.746193411606116,True
default,train,24000,effect_nrmse,gift_solar_h,predictable_intermittency,4,1.0318351458229214,0.9682196913657279,-0.06361545445719341,-6.165273078235578,True
default,train,24000,effect_nrmse,gift_solar_h,predictable_intermittency,5,1.149714425560789,1.1483511507765245,-0.0013632747842644566,-0.11857507864176942,True
default,train,24000,effect_nrmse,gift_solar_h,regime_switching,1,0.03832073972138207,0.031077665684996553,-0.007243074036385518,-18.901185334749826,True
default,train,24000,effect_nrmse,gift_solar_h,regime_switching,2,0.05887092422509433,0.04664298098316068,-0.012227943241933652,-20.77076825765437,True
default,train,24000,effect_nrmse,gift_solar_h,regime_switching,3,0.07603682030918033,0.06642099114722982,-0.009615829161950501,-12.646279950753714,True
default,train,24000,effect_nrmse,gift_solar_h,regime_switching,4,0.09860513206201679,0.07291414578873347,-0.025690986273283326,-26.05441089732046,True
default,train,24000,effect_nrmse,gift_solar_h,regime_switching,5,0.1361976433488072,0.09394699801357129,-0.042250645335235926,-31.02156857959022,True
default,train,24000,effect_nrmse,gift_solar_h,time_varying_seasonality,1,0.42975620394460873,0.5529623521499387,0.12320614820532999,28.66884691237872,False
default,train,24000,effect_nrmse,gift_solar_h,time_varying_seasonality,2,0.30218322476115794,0.41444721362006126,0.11226398885890332,37.15096658579755,False
default,train,24000,effect_nrmse,gift_solar_h,time_varying_seasonality,3,0.19730438880887452,0.26966397929687086,0.07235959048799634,36.67409069044576,False
default,train,24000,effect_nrmse,gift_solar_h,time_varying_seasonality,4,0.1828286892118672,0.1897572600572989,0.006928570845431692,3.7896518731820317,False
default,train,24000,effect_nrmse,gift_solar_h,time_varying_seasonality,5,0.16348064413268307,0.13404406206631286,-0.029436582066370204,-18.006157378777566,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,multi_seasonal,1,0.6247568233643218,0.42040187095899123,-0.20435495240533058,-32.70951909014408,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,multi_seasonal,2,0.7695935907492688,0.5410223770552224,-0.22857121369404643,-29.70024912389301,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,multi_seasonal,3,0.906372546079088,0.6340175879729256,-0.2723549581061624,-30.048897584591817,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,multi_seasonal,4,0.9352554077507875,0.6869652180996899,-0.24829018965109761,-26.54784859765902,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,multi_seasonal,5,1.017122370405993,0.74398855385289,-0.2731338165531031,-26.85358463250389,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,predictable_intermittency,1,0.5548386495328229,0.5632186100584647,0.008379960525641827,1.510341886366029,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,predictable_intermittency,2,0.7362674046016581,0.7462808991917446,0.010013494590086491,1.360035026337214,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,predictable_intermittency,3,0.9508737034407343,0.9637092871360411,0.012835583695306796,1.3498726117739057,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,predictable_intermittency,4,1.0011212058148562,0.9643171068992629,-0.03680409891559333,-3.6762880160586375,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,predictable_intermittency,5,1.005522429724978,1.0421188341199952,0.0365964043950171,3.639541328285101,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,regime_switching,1,0.02204724475712276,0.019876398151586268,-0.002170846605536493,-9.846339664892422,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,regime_switching,2,0.04666656965972238,0.036163355039859214,-0.010503214619863165,-22.50693525675709,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,regime_switching,3,0.04303997911860926,0.040830656650783836,-0.002209322467825424,-5.133186662886125,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,regime_switching,4,0.07363940398320952,0.058515797667776884,-0.015123606315432636,-20.537382837700534,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,regime_switching,5,0.17303895746386552,0.12775405493918537,-0.04528490252468015,-26.17035099401629,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,time_varying_seasonality,1,0.8879175359946873,0.7737834367261192,-0.1141340992685681,-12.854132804203456,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,time_varying_seasonality,2,0.7704617901758553,0.5645627138774202,-0.20589907629843507,-26.72411259375229,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,time_varying_seasonality,3,0.6109453735009557,0.4137312550729368,-0.1972141184280189,-32.28015580147615,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,time_varying_seasonality,4,0.4727783119662738,0.31991285531398844,-0.15286545665228535,-32.33343255880785,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,time_varying_seasonality,5,0.3506177687488953,0.2677914251685207,-0.08282634358037455,-23.62297378022874,True
default,train,24000,effect_nrmse,gift_sz_taxi_h,trend,1,0.09023047743696681,0.13187571712671511,0.0416452396897483,46.15429384028342,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,trend,2,0.06872468597149484,0.10792734980581803,0.03920266383432319,57.04305997205053,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,trend,3,0.053798340868415055,0.0869849168946806,0.03318657602626555,61.68698790811475,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,trend,4,0.04184631852479248,0.06718438938894117,0.025338070864148687,60.550298705815095,False
default,train,24000,effect_nrmse,gift_sz_taxi_h,trend,5,0.033654746017536465,0.054199184754819614,0.02054443873728315,61.04469998548814,False
default,train,28000,mase,gift_bitbrains_fast_h,covariate_impulse_response,1,0.9135530264113384,0.8171719326705953,-0.0963810937407431,-10.550136768672512,True
default,train,28000,mase,gift_bitbrains_fast_h,covariate_impulse_response,2,0.92033403200577,0.8201102026961984,-0.10022382930957163,-10.889940589412351,True
default,train,28000,mase,gift_bitbrains_fast_h,covariate_impulse_response,3,0.9284988427923807,0.8219550985749302,-0.1065437442174505,-11.474838665068155,True
default,train,28000,mase,gift_bitbrains_fast_h,covariate_impulse_response,4,0.9351145396423093,0.8258517064229453,-0.10926283321936403,-11.68443314560783,True
default,train,28000,mase,gift_bitbrains_fast_h,covariate_impulse_response,5,0.9417687974048118,0.8276222476288166,-0.11414654977599514,-12.12044294635195,True
default,train,28000,mase,gift_bitbrains_fast_h,cross_series_dependence,1,0.9364747567422163,0.8408321815318154,-0.09564257521040087,-10.213043600141425,True
default,train,28000,mase,gift_bitbrains_fast_h,cross_series_dependence,2,0.9522315375237341,0.8580213585151758,-0.09421017900855833,-9.89362096256029,True
default,train,28000,mase,gift_bitbrains_fast_h,cross_series_dependence,3,0.9729008485462529,0.8818548434161552,-0.09104600513009775,-9.358199786354627,True
default,train,28000,mase,gift_bitbrains_fast_h,cross_series_dependence,4,1.0011174980197841,0.9134770458952843,-0.08764045212449978,-8.754262341618546,True
default,train,28000,mase,gift_bitbrains_fast_h,cross_series_dependence,5,1.047681238859788,0.9634187221208372,-0.0842625167389508,-8.04276278065792,True
default,train,28000,mase,gift_bitbrains_fast_h,multi_seasonal,1,3.7052091910132754,3.5864923862088762,-0.11871680480439917,-3.2040513418874816,True
default,train,28000,mase,gift_bitbrains_fast_h,multi_seasonal,2,3.7390577684901527,3.609041948414614,-0.1300158200755388,-3.4772348577015944,True
default,train,28000,mase,gift_bitbrains_fast_h,multi_seasonal,3,3.769668281488923,3.631555673713382,-0.13811260777554102,-3.663786770144928,True
default,train,28000,mase,gift_bitbrains_fast_h,multi_seasonal,4,3.8040252297804886,3.658098145814553,-0.14592708396593546,-3.8361229264075147,True
default,train,28000,mase,gift_bitbrains_fast_h,multi_seasonal,5,3.8341081339613363,3.685224042845963,-0.14888409111537326,-3.8831479424537907,True
default,train,28000,mase,gift_bitbrains_fast_h,predictable_intermittency,1,3.7466785933582814,3.6769490433842615,-0.06972954997401981,-1.8611030606582868,True
default,train,28000,mase,gift_bitbrains_fast_h,predictable_intermittency,2,3.7758073557433067,3.7042304511770037,-0.07157690456630306,-1.8956715166473903,True
default,train,28000,mase,gift_bitbrains_fast_h,predictable_intermittency,3,3.746574910138969,3.6821126117977214,-0.0644622983412475,-1.7205661140472506,True
default,train,28000,mase,gift_bitbrains_fast_h,predictable_intermittency,4,3.7249532470755415,3.6518010105507126,-0.07315223652482894,-1.9638430786281913,True
default,train,28000,mase,gift_bitbrains_fast_h,predictable_intermittency,5,3.711197959592459,3.6472480748704856,-0.0639498847219735,-1.723160160634385,True
default,train,28000,mase,gift_bitbrains_fast_h,regime_switching,1,3.601003209921187,3.518503801320259,-0.08249940860092808,-2.2910118039781935,True
default,train,28000,mase,gift_bitbrains_fast_h,regime_switching,2,3.6071638784836226,3.5216102789177572,-0.08555359956586539,-2.3717691363063453,True
default,train,28000,mase,gift_bitbrains_fast_h,regime_switching,3,3.6116967348519093,3.5292468469626326,-0.08244988788927676,-2.2828574474057395,True
default,train,28000,mase,gift_bitbrains_fast_h,regime_switching,4,3.620719668896651,3.5369870664548237,-0.08373260244182745,-2.3125955638356177,True
default,train,28000,mase,gift_bitbrains_fast_h,regime_switching,5,3.6729502994719256,3.5702430206688085,-0.10270727880311714,-2.7963155073969737,True
default,train,28000,mase,gift_bitbrains_fast_h,time_varying_seasonality,1,0.9592145679381414,0.8282146936123908,-0.13099987432575066,-13.656993826453089,True
default,train,28000,mase,gift_bitbrains_fast_h,time_varying_seasonality,2,0.979696524516865,0.8390560377607518,-0.14064048675611318,-14.355515533289221,True
default,train,28000,mase,gift_bitbrains_fast_h,time_varying_seasonality,3,1.0002881307958398,0.8530305752445285,-0.14725755555131126,-14.721513833634269,True
default,train,28000,mase,gift_bitbrains_fast_h,time_varying_seasonality,4,1.029093606410553,0.8730856130353014,-0.1560079933752515,-15.159747607353491,True
default,train,28000,mase,gift_bitbrains_fast_h,time_varying_seasonality,5,1.0691087862797553,0.8981336142921665,-0.17097517198758871,-15.992308189940307,True
default,train,28000,mase,gift_bitbrains_fast_h,trend,1,0.7076208718840685,0.6032470286765942,-0.10437384320747434,-14.749966734244968,True
default,train,28000,mase,gift_bitbrains_fast_h,trend,2,0.7142141598137093,0.6070714757126467,-0.10714268410106254,-15.001478566178095,True
default,train,28000,mase,gift_bitbrains_fast_h,trend,3,0.7188097653549672,0.6116327117517399,-0.10717705360322727,-14.910350244101156,True
default,train,28000,mase,gift_bitbrains_fast_h,trend,4,0.7217723139310948,0.6172963087756723,-0.10447600515542244,-14.474925560167218,True
default,train,28000,mase,gift_bitbrains_fast_h,trend,5,0.7225193950618513,0.62366828807676,-0.09885110698509125,-13.681446845676593,True
default,train,28000,mase,gift_bitbrains_rnd_h,covariate_impulse_response,1,1.1675814595329814,1.017432880771558,-0.1501485787614234,-12.859794709439887,True
default,train,28000,mase,gift_bitbrains_rnd_h,covariate_impulse_response,2,1.181622236388238,1.0435858939065759,-0.1380363424816622,-11.681935074578986,True
default,train,28000,mase,gift_bitbrains_rnd_h,covariate_impulse_response,3,1.1939961180305567,1.05019836500372,-0.14379775302683662,-12.043402055948437,True
default,train,28000,mase,gift_bitbrains_rnd_h,covariate_impulse_response,4,1.2010446880794767,1.0488190564014428,-0.15222563167803393,-12.674435280293306,True
