metric,model_id,capability_id,capability_level,n,mean,std,cv,median,min,max,range,desired_direction_rate,direction_agreement,direction_unanimous
input_ablation_mase_degradation,tirex2,common_factor,2,10,-0.0032693201435552593,0.002688476201268822,0.8223349452541555,-0.0029627989886326085,-0.007883754720111033,0.0011237717360104366,0.009007526456121469,0.1,0.9,False
input_ablation_mase_degradation,tirex2,common_factor,3,10,-0.0028028343677688064,0.002562046877240026,0.9140914306968274,-0.0028358478376585327,-0.006335481142321302,0.0024346294808349866,0.008770110623156288,0.1,0.9,False
input_ablation_mase_degradation,tirex2,common_factor,4,10,-0.001044202388132544,0.0021657533940764285,2.074074354445474,-0.0014424531491977672,-0.003137656195018121,0.004333299481988258,0.007470955677006379,0.2,0.8,False
input_ablation_mase_degradation,tirex2,common_factor,5,10,0.0011173650936725653,0.0026937107551166964,2.410770454859105,0.0006649661638775005,-0.002563135549694194,0.005428178375477871,0.007991313925172064,0.7,0.7,False
input_ablation_mase_degradation,tirex2,covariate_impulse_response,1,10,-6.573286675354325e-05,0.0011885341526972082,18.08127670976927,0.00031394566744316296,-0.003010322618276578,0.001209400916133887,0.004219723534410465,0.6,0.6,False
input_ablation_mase_degradation,tirex2,covariate_impulse_response,2,10,0.0007179093262495955,0.00033643059725169805,0.46862547253597214,0.0006279116565774968,0.0002548011959109295,0.0012165146560806945,0.000961713460169765,1.0,1.0,True
input_ablation_mase_degradation,tirex2,covariate_impulse_response,3,10,0.0008875471628151937,0.0014214301370026525,1.6015263149442625,0.0009309441827722952,-0.0010800480273718599,0.00382303916642062,0.00490308719379248,0.7,0.7,False
input_ablation_mase_degradation,tirex2,covariate_impulse_response,4,10,-0.0006473356165560135,0.001985474767758895,3.067148967211344,-0.00026235847714703296,-0.0040061598561579835,0.0017288996770311136,0.005735059533189097,0.4,0.6,False
input_ablation_mase_degradation,tirex2,covariate_impulse_response,5,10,-0.0003892391814959537,0.002094971819321005,5.382222342749385,-0.0006685544842554808,-0.0033301915681266062,0.002460163417040169,0.005790354985166776,0.5,0.5,False
input_ablation_mase_degradation,tirex2,cross_series_dependence,1,10,0.0015479564825766254,0.0014734648248346483,0.9518774212450836,0.0014503776431122359,-0.00047498397368188263,0.003848420166559243,0.0043234041402411254,0.8,0.8,False
