suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,official_instance_count,treatment_mase,treatment_mae
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,time_varying_seasonality,1,20,0.4367622283,0.3125515045
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,time_varying_seasonality,2,20,0.4403991381,0.3161240997
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,time_varying_seasonality,3,20,0.4456994923,0.3212925069
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,time_varying_seasonality,4,20,0.4534805137,0.328839737
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,time_varying_seasonality,5,20,0.461611675,0.3367253124
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,trend,1,20,0.4316831493,0.3074676151
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,trend,2,20,0.431624847,0.3074226568
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,trend,3,20,0.4315395301,0.3073647952
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,trend,4,20,0.4315045816,0.3073325803
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,moirai2,trend,5,20,0.4315195269,0.3073381422
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,common_factor,1,20,0.4404610574,0.3164048775
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,common_factor,2,20,0.4418446409,0.3178577371
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,common_factor,3,20,0.4430548229,0.3190782338
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,common_factor,4,20,0.4451348323,0.3212123804
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,common_factor,5,20,0.447649304,0.3237997574
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,cross_series_dependence,1,20,0.4367802401,0.3125968902
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,cross_series_dependence,2,20,0.4372986039,0.3130564928
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,cross_series_dependence,3,20,0.4382974466,0.3139452654
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,cross_series_dependence,4,20,0.4400979556,0.315549618
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,cross_series_dependence,5,20,0.4425730206,0.3177553629
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,multi_seasonal,1,20,0.4635541425,0.3368064895
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,multi_seasonal,2,20,0.473819685,0.3465211969
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,multi_seasonal,3,20,0.4823066629,0.3541976524
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,multi_seasonal,4,20,0.4889090057,0.36004208
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,multi_seasonal,5,20,0.4929500753,0.3635372831
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,predictable_intermittency,1,20,0.4702867079,0.3401812041
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,predictable_intermittency,2,20,0.4747456977,0.344850255
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,predictable_intermittency,3,20,0.4679592382,0.3382703899
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,predictable_intermittency,4,20,0.4573883659,0.3298667441
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,predictable_intermittency,5,20,0.4533058287,0.3264850237
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,regime_switching,1,20,0.436914324,0.3127854029
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,regime_switching,2,20,0.4370647392,0.3129263096
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,regime_switching,3,20,0.4375538828,0.3133988419
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,regime_switching,4,20,0.4379472677,0.313759519
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,regime_switching,5,20,0.439019124,0.3148424172
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,time_varying_seasonality,1,20,0.4391781995,0.315023749
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,time_varying_seasonality,2,20,0.4403880473,0.3162206091
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,time_varying_seasonality,3,20,0.4412627678,0.3170590185
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,time_varying_seasonality,4,20,0.4425752052,0.3183393844
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,time_varying_seasonality,5,20,0.4440909195,0.3198372503
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,trend,1,20,0.4364559482,0.3123008047
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,trend,2,20,0.4364734694,0.3123121662
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,trend,3,20,0.4365115597,0.3123408834
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,trend,4,20,0.4365341738,0.3123550653
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,timesfm2.5,trend,5,20,0.4365758835,0.3123870014
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,common_factor,1,20,0.419747126,0.2958740726
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,common_factor,2,20,0.42286429,0.2990187952
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,common_factor,3,20,0.4251591045,0.3012797579
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,common_factor,4,20,0.4279240571,0.3041183259
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,common_factor,5,20,0.4312134454,0.3074745501
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,cross_series_dependence,1,20,0.4138940854,0.2899735176
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,cross_series_dependence,2,20,0.414563784,0.2905718724
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,cross_series_dependence,3,20,0.415612551,0.2915064718
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,cross_series_dependence,4,20,0.4173732293,0.2930754379
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,cross_series_dependence,5,20,0.4196936144,0.2951412233
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,multi_seasonal,1,20,0.4451139418,0.3181928508
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,multi_seasonal,2,20,0.4584960961,0.3304444638
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,multi_seasonal,3,20,0.4669735147,0.3381436322
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,multi_seasonal,4,20,0.4743631039,0.3447104308
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,multi_seasonal,5,20,0.4796554551,0.3495174859
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,predictable_intermittency,1,20,0.4547472047,0.3241907256
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,predictable_intermittency,2,20,0.4545626869,0.3249607494
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,predictable_intermittency,3,20,0.447090491,0.3179963593
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,predictable_intermittency,4,20,0.4413028969,0.3136151955
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,predictable_intermittency,5,20,0.4321774432,0.3053370711
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,regime_switching,1,20,0.4128012791,0.289006172
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,regime_switching,2,20,0.4128063062,0.2890094144
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,regime_switching,3,20,0.4128153073,0.2890176515
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,regime_switching,4,20,0.4128062237,0.2890129145
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,regime_switching,5,20,0.4160178209,0.2922110419
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,time_varying_seasonality,1,20,0.4169789395,0.2931537591
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,time_varying_seasonality,2,20,0.4193452206,0.2954676488
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,time_varying_seasonality,3,20,0.422362248,0.2984350742
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,time_varying_seasonality,4,20,0.426395742,0.3023976983
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,time_varying_seasonality,5,20,0.4299107701,0.3059891971
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,trend,1,20,0.4128259321,0.2890190523
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,trend,2,20,0.4128421403,0.2890257873
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,trend,3,20,0.4129006139,0.2890712999
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,trend,4,20,0.4129089711,0.2890722329
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,tirex2,trend,5,20,0.4129485984,0.2891083643
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,common_factor,1,20,0.3870437731,0.2649961373
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,common_factor,2,20,0.3894605519,0.2674876042
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,common_factor,3,20,0.3910752496,0.2690698612
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,common_factor,4,20,0.3935624849,0.2715735361
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,common_factor,5,20,0.3957088815,0.2736951497
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,cross_series_dependence,1,20,0.3819460159,0.2595908358
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,cross_series_dependence,2,20,0.3827703995,0.2603230476
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,cross_series_dependence,3,20,0.3838929408,0.261321916
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,cross_series_dependence,4,20,0.385745868,0.2629723801
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,cross_series_dependence,5,20,0.3882544033,0.2652082442
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,multi_seasonal,1,20,0.4015263338,0.2770311031
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,multi_seasonal,2,20,0.4054512914,0.2801877983
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,multi_seasonal,3,20,0.4091214568,0.283242092
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,multi_seasonal,4,20,0.4127844118,0.2863303524
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,multi_seasonal,5,20,0.4162919968,0.2892654468
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,predictable_intermittency,1,20,0.4206000369,0.2920761391
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,predictable_intermittency,2,20,0.4203308017,0.2921221803
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,predictable_intermittency,3,20,0.4180623543,0.2900306397
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,predictable_intermittency,4,20,0.4080657047,0.2820410755
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,predictable_intermittency,5,20,0.4014265563,0.2762191458
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,regime_switching,1,20,0.3813848864,0.2591419413
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,regime_switching,2,20,0.3823243753,0.2601300619
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,regime_switching,3,20,0.3833721421,0.2611902254
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,regime_switching,4,20,0.38523958,0.2630141001
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,regime_switching,5,20,0.3894358771,0.2671673781
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,time_varying_seasonality,1,20,0.3853460442,0.26309437
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,time_varying_seasonality,2,20,0.3865286788,0.2642888389
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,time_varying_seasonality,3,20,0.3881012869,0.2658739772
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,time_varying_seasonality,4,20,0.3901905351,0.267931646
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,time_varying_seasonality,5,20,0.3921518052,0.2699222295
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,trend,1,20,0.3808400322,0.2586184024
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,trend,2,20,0.3808497111,0.2586302978
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,trend,3,20,0.3809118222,0.2586906302
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,trend,4,20,0.3809337712,0.2587178822
FEV-Mini20,FEV-Bench,native,fev__boomlet_619,toto2.0,trend,5,20,0.3809375151,0.258733945
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,covariate_impulse_response,1,20,1.015113565,2.525401407
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,covariate_impulse_response,2,20,1.095633214,2.725959726
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,covariate_impulse_response,3,20,1.260510032,3.136531794
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,covariate_impulse_response,4,20,1.556394842,3.873080841
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,covariate_impulse_response,5,20,1.914481342,4.764871795
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,multi_seasonal,1,20,1.087195339,2.704460439
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,multi_seasonal,2,20,1.181362084,2.93863082
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,multi_seasonal,3,20,1.188978039,2.958278825
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,multi_seasonal,4,20,1.314830446,3.271587769
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,multi_seasonal,5,20,1.288175154,3.2051706
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,predictable_intermittency,1,20,0.9498518223,2.36369932
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,predictable_intermittency,2,20,1.227209628,3.054143488
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,predictable_intermittency,3,20,1.27976995,3.183679392
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,predictable_intermittency,4,20,1.215185496,3.023748767
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,predictable_intermittency,5,20,1.151016231,2.864199916
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,regime_switching,1,20,0.8501929343,2.115073657
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,regime_switching,2,20,0.8501929343,2.115073657
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,regime_switching,3,20,0.8501929343,2.115073657
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,regime_switching,4,20,0.8501929343,2.115073657
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,regime_switching,5,20,0.8512619541,2.117974878
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,time_varying_seasonality,1,20,0.8479208484,2.109330088
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,time_varying_seasonality,2,20,0.8439472937,2.099407183
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,time_varying_seasonality,3,20,0.844155147,2.099907992
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,time_varying_seasonality,4,20,0.8346834063,2.076316016
FEV-Mini20,FEV-Bench,native,fev__epf_np,Chronos-2,time_varying_seasonality,5,20,0.8295361174,2.063461063
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,covariate_impulse_response,1,20,1.529329294,3.805474332
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,covariate_impulse_response,2,20,1.753696859,4.363596116
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,covariate_impulse_response,3,20,2.012661662,5.007697515
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,covariate_impulse_response,4,20,2.365714876,5.885848776
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,covariate_impulse_response,5,20,2.639559847,6.568188924
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,multi_seasonal,1,20,1.685444969,4.193317219
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,multi_seasonal,2,20,1.816238443,4.519418511
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,multi_seasonal,3,20,1.751835661,4.358764828
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,multi_seasonal,4,20,1.733187898,4.312668244
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,multi_seasonal,5,20,1.751836502,4.35856975
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,predictable_intermittency,1,20,1.429635675,3.557762349
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,predictable_intermittency,2,20,1.733981067,4.314253734
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,predictable_intermittency,3,20,1.736247679,4.320202446
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,predictable_intermittency,4,20,1.658535991,4.127066793
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,predictable_intermittency,5,20,1.5855766,3.944957594
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,regime_switching,1,20,1.288050337,3.205375373
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,regime_switching,2,20,1.28638306,3.201224982
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,regime_switching,3,20,1.28638306,3.201224982
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,regime_switching,4,20,1.289109727,3.208027808
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,regime_switching,5,20,1.264766919,3.147369242
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,time_varying_seasonality,1,20,1.313312133,3.268292781
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,time_varying_seasonality,2,20,1.310081486,3.260269775
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,time_varying_seasonality,3,20,1.319367591,3.283325115
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,time_varying_seasonality,4,20,1.314932812,3.272271851
FEV-Mini20,FEV-Bench,native,fev__epf_np,Timer-3.5,time_varying_seasonality,5,20,1.306405771,3.251030613
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,covariate_impulse_response,1,20,1.414429711,3.520495369
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,covariate_impulse_response,2,20,1.64043041,4.082758322
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,covariate_impulse_response,3,20,1.927084598,4.795989024
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,covariate_impulse_response,4,20,2.412635255,6.003532565
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,covariate_impulse_response,5,20,2.873736179,7.150792074
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,multi_seasonal,1,20,1.70653149,4.246894131
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,multi_seasonal,2,20,1.755755633,4.369569725
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,multi_seasonal,3,20,1.673513017,4.164479945
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,multi_seasonal,4,20,1.735266196,4.318062473
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,multi_seasonal,5,20,1.785989953,4.443769794
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,predictable_intermittency,1,20,1.503396769,3.740901026
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,predictable_intermittency,2,20,1.707370686,4.248917055
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,predictable_intermittency,3,20,1.835117693,4.566463553
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,predictable_intermittency,4,20,1.807208924,4.497607076
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,predictable_intermittency,5,20,1.668770752,4.152292724
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,regime_switching,1,20,1.221543415,3.040459584
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,regime_switching,2,20,1.221543415,3.040459584
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,regime_switching,3,20,1.221543415,3.040459584
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,regime_switching,4,20,1.221543415,3.040459584
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,regime_switching,5,20,1.226923526,3.053513462
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,time_varying_seasonality,1,20,1.242668482,3.093095981
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,time_varying_seasonality,2,20,1.255591088,3.125303133
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,time_varying_seasonality,3,20,1.272263128,3.166806902
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,time_varying_seasonality,4,20,1.293613695,3.220004813
FEV-Mini20,FEV-Bench,native,fev__epf_np,moirai2,time_varying_seasonality,5,20,1.326073288,3.300822664
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,covariate_impulse_response,1,20,1.302455277,3.239898121
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,covariate_impulse_response,2,20,1.516537915,3.77231923
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,covariate_impulse_response,3,20,1.834454844,4.562822862
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,covariate_impulse_response,4,20,1.925844756,4.791459943
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,covariate_impulse_response,5,20,2.169266049,5.397760498
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,multi_seasonal,1,20,1.187836981,2.955382516
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,multi_seasonal,2,20,1.215734253,3.024972707
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,multi_seasonal,3,20,1.263595323,3.14372931
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,multi_seasonal,4,20,1.294297858,3.220343316
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,multi_seasonal,5,20,1.354045893,3.368831269
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,predictable_intermittency,1,20,1.178761861,2.933029658
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,predictable_intermittency,2,20,1.466246385,3.648069054
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,predictable_intermittency,3,20,1.537961062,3.825919761
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,predictable_intermittency,4,20,1.553595476,3.865313787
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,predictable_intermittency,5,20,1.526514016,3.797959729
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,regime_switching,1,20,1.157879956,2.880493467
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,regime_switching,2,20,1.157879956,2.880493467
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,regime_switching,3,20,1.157879956,2.880493467
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,regime_switching,4,20,1.247259827,3.103623887
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,regime_switching,5,20,1.10139142,2.739951037
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,time_varying_seasonality,1,20,1.158194423,2.881344001
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,time_varying_seasonality,2,20,1.154455604,2.872091128
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,time_varying_seasonality,3,20,1.145537259,2.849961478
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,time_varying_seasonality,4,20,1.138102154,2.83157899
FEV-Mini20,FEV-Bench,native,fev__epf_np,timesfm2.5,time_varying_seasonality,5,20,1.126119416,2.801891002
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,covariate_impulse_response,1,20,0.9396359536,2.336448188
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,covariate_impulse_response,2,20,1.093006339,2.718179769
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,covariate_impulse_response,3,20,1.311989401,3.263356522
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,covariate_impulse_response,4,20,1.624110351,4.040713282
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,covariate_impulse_response,5,20,2.058739691,5.123465584
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,multi_seasonal,1,20,1.124270843,2.796783011
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,multi_seasonal,2,20,1.147427672,2.854974302
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,multi_seasonal,3,20,1.134921847,2.823782973
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,multi_seasonal,4,20,1.162262337,2.891604712
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,multi_seasonal,5,20,1.185393338,2.948925554
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,predictable_intermittency,1,20,1.064057674,2.64705898
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,predictable_intermittency,2,20,1.127503624,2.804288196
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,predictable_intermittency,3,20,1.33043423,3.30944007
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,predictable_intermittency,4,20,1.258942955,3.131615188
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,predictable_intermittency,5,20,1.364430066,3.393923933
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,regime_switching,1,20,0.7955412635,1.97852852
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,regime_switching,2,20,0.7968559909,1.981802524
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,regime_switching,3,20,0.7958147167,1.979209484
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,regime_switching,4,20,0.7964926228,1.980895565
FEV-Mini20,FEV-Bench,native,fev__epf_np,tirex2,regime_switching,5,20,0.7955886259,1.978644749
