suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,effect_nrmse_pooled,effect_scoring_coverage,effect_candidate_count,official_instance_count,effect_unavailable_low_signal_count,effect_unavailable_unobserved_count,effect_correlation_mean,effect_amplitude_ratio_pooled
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,predictable_intermittency,3,0.5909704984,1,128,128,0,0,0.5706177123,0.8073136134
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,predictable_intermittency,4,0.6956256901,1,128,128,0,0,0.4630970215,0.7257024796
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,predictable_intermittency,5,0.8246966486,1,128,128,0,0,0.2719705146,0.6043998443
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,regime_switching,1,0.1495993823,1,120,120,0,0,,0.9879548349
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,regime_switching,2,0.1772887668,1,120,120,0,0,,0.9656675524
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,regime_switching,3,0.2390858341,1,120,120,0,0,,0.913852106
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,regime_switching,4,0.3811438445,1,120,120,0,0,,0.7487410905
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,regime_switching,5,0.717794493,1,120,120,0,0,-0.303291964,0.3963943489
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,time_varying_seasonality,1,1.017485967,0.984375,128,126,2,0,0.2494128968,0.3726335624
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,time_varying_seasonality,2,1.013533725,1,128,128,0,0,0.3039528852,0.4318088135
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,time_varying_seasonality,3,0.9710609917,1,128,128,0,0,0.3829091201,0.4899123339
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,time_varying_seasonality,4,0.909053953,1,128,128,0,0,0.5107684725,0.5646008277
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,time_varying_seasonality,5,0.8219633372,1,128,128,0,0,0.6227291598,0.6717608434
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,trend,1,0.3749767391,1,49,49,0,0,-0.2040010011,0.7070288929
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,trend,2,0.3450186288,1,49,49,0,0,-0.1445018152,0.7407254801
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,trend,3,0.2944305197,1,49,49,0,0,-0.01282760238,0.7835560085
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,trend,4,0.2353754291,1,49,49,0,0,0.1560816563,0.8379086778
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,timesfm2.5,trend,5,0.1978888236,1,49,49,0,0,0.2236293425,0.8760188411
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,multi_seasonal,1,0.9685743843,0.9921875,128,127,1,0,0.284699338,0.3092916588
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,multi_seasonal,2,0.9884852024,1,128,128,0,0,0.2199828192,0.2507376758
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,multi_seasonal,3,1.00182686,1,128,128,0,0,0.1613885524,0.2137570199
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,multi_seasonal,4,1.009314728,1,128,128,0,0,0.1149870469,0.1955779791
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,multi_seasonal,5,1.015536247,1,128,128,0,0,0.07706813442,0.1839288103
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,predictable_intermittency,1,0.390027439,1,128,128,0,0,0.7811267291,0.8819913881
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,predictable_intermittency,2,0.4530486751,1,128,128,0,0,0.7196542518,0.8591388266
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,predictable_intermittency,3,0.6132714382,1,128,128,0,0,0.4721871748,0.7682113577
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,predictable_intermittency,4,0.7206026365,1,128,128,0,0,0.4413917471,0.6597151849
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,predictable_intermittency,5,0.8429545073,1,128,128,0,0,0.259298336,0.5275238324
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,regime_switching,1,0.1550601283,1,120,120,0,0,,0.9561083479
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,regime_switching,2,0.2016045965,1,120,120,0,0,,0.9238531906
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,regime_switching,3,0.2796572064,1,120,120,0,0,,0.8662676029
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,regime_switching,4,0.4250540119,1,120,120,0,0,,0.7201369229
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,regime_switching,5,0.7420811866,1,120,120,0,0,-0.7025738342,0.3848181419
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,time_varying_seasonality,1,0.9781096252,0.984375,128,126,2,0,0.2764230441,0.286006153
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,time_varying_seasonality,2,0.9655014353,1,128,128,0,0,0.3568734993,0.3098371056
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,time_varying_seasonality,3,0.9287352323,1,128,128,0,0,0.4499872908,0.3630462953
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,time_varying_seasonality,4,0.8628332026,1,128,128,0,0,0.5777778842,0.5031086939
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,time_varying_seasonality,5,0.7562954345,1,128,128,0,0,0.7276632634,0.6780596569
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,trend,1,0.3932643381,1,49,49,0,0,-0.5550826077,0.6744701993
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,trend,2,0.3598708595,1,49,49,0,0,-0.5628068876,0.708857689
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,trend,3,0.3193978524,1,49,49,0,0,-0.5463470407,0.7467915348
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,trend,4,0.2666498389,1,49,49,0,0,-0.4872350557,0.8026272058
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,tirex2,trend,5,0.2319479211,1,49,49,0,0,-0.383658237,0.8383688038
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,multi_seasonal,1,0.9670710248,0.9921875,128,127,1,0,0.3089296493,0.4513129763
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,multi_seasonal,2,0.9767036256,1,128,128,0,0,0.2645567974,0.2876054958
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,multi_seasonal,3,0.9937213857,1,128,128,0,0,0.2239979437,0.2319292549
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,multi_seasonal,4,1.012626015,1,128,128,0,0,0.1484194672,0.2304710174
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,multi_seasonal,5,1.01708825,1,128,128,0,0,0.1443376068,0.194780048
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,predictable_intermittency,1,0.4015765886,1,128,128,0,0,0.826395775,0.9062963768
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,predictable_intermittency,2,0.4298229484,1,128,128,0,0,0.7589168602,0.9012869648
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,predictable_intermittency,3,0.5928448018,1,128,128,0,0,0.5684536177,0.7944801335
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,predictable_intermittency,4,0.7025200173,1,128,128,0,0,0.4823900858,0.7214403757
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,predictable_intermittency,5,0.8303352856,1,128,128,0,0,0.3042639945,0.6073842405
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,regime_switching,1,0.164152628,1,120,120,0,0,,1.032556309
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,regime_switching,2,0.1833571032,1,120,120,0,0,,1.029662646
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,regime_switching,3,0.2240672918,1,120,120,0,0,,0.9780053218
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,regime_switching,4,0.385252753,1,120,120,0,0,,0.8758454529
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,regime_switching,5,0.7520386434,1,120,120,0,0,-0.4680948736,0.7280147343
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,time_varying_seasonality,1,0.9997308272,0.984375,128,126,2,0,0.2691504603,0.3045089961
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,time_varying_seasonality,2,0.991455038,1,128,128,0,0,0.3869011658,0.3935425409
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,time_varying_seasonality,3,0.9389775907,1,128,128,0,0,0.5372153794,0.5423017738
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,time_varying_seasonality,4,0.8139807736,1,128,128,0,0,0.6853952679,0.7117075908
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,time_varying_seasonality,5,0.6596325434,1,128,128,0,0,0.7797804811,0.8693138614
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,trend,1,0.3518764585,1,49,49,0,0,0.5371457594,0.7778976068
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,trend,2,0.3168996653,1,49,49,0,0,0.6029382988,0.8282836455
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,trend,3,0.2552477751,1,49,49,0,0,0.6996611995,0.88883565
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,trend,4,0.204276754,1,49,49,0,0,0.8185127202,0.9438235257
FEV-Mini20,FEV-Bench,native,fev__hospital_admissions_1W,toto2.0,trend,5,0.1629243496,1,49,49,0,0,0.896989129,0.9692649454
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,common_factor,1,0.2160084687,1,20,20,0,0,0.9785329501,0.989785934
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,common_factor,2,0.1800034107,1,20,20,0,0,0.9869505237,0.9759346364
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,common_factor,3,0.1492578557,1,20,20,0,0,0.9909378869,0.9728479018
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,common_factor,4,0.1230588661,1,20,20,0,0,0.9938334694,0.9701709431
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,common_factor,5,0.1026895555,1,20,20,0,0,0.9958340467,0.969681151
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,cross_series_dependence,1,0.4071163573,1,20,20,0,0,0.1130481573,1.071470899
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,cross_series_dependence,2,0.4110847094,1,20,20,0,0,0.1134491977,1.080025544
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,cross_series_dependence,3,0.4032637045,1,20,20,0,0,0.1114178763,1.073401928
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,cross_series_dependence,4,0.4108990187,1,20,20,0,0,0.1122169017,1.061158627
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,cross_series_dependence,5,0.4074684048,1,20,20,0,0,0.1126852263,1.082765831
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,multi_seasonal,1,0.2789463052,1,20,20,0,0,0.9594193203,0.9250759659
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,multi_seasonal,2,0.3665394156,1,20,20,0,0,0.9279857561,0.9052467989
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,multi_seasonal,3,0.4535712186,1,20,20,0,0,0.8886362071,0.8682945114
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,multi_seasonal,4,0.4935578033,1,20,20,0,0,0.8721223725,0.8353076405
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,multi_seasonal,5,0.5537292377,1,20,20,0,0,0.8373071255,0.7914332858
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,predictable_intermittency,1,0.1073760768,1,20,20,0,0,0.9929149633,0.9886247692
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,predictable_intermittency,2,0.5345177609,1,20,20,0,0,0.8186545178,0.9600019399
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,predictable_intermittency,3,0.7622323888,1,20,20,0,0,0.6746920439,0.9681337672
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,predictable_intermittency,4,0.8126174801,1,20,20,0,0,0.6344952486,0.8994214184
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,predictable_intermittency,5,1.039111421,1,20,20,0,0,0.4037616349,0.9214963319
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,regime_switching,1,0.01175909557,1,20,20,0,0,0.9999593428,0.9944493616
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,regime_switching,2,0.0155753653,1,20,20,0,0,0.9999247695,0.992439376
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,regime_switching,3,0.01819356913,1,20,20,0,0,0.9998893468,0.9913728242
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,regime_switching,4,0.02137804289,1,20,20,0,0,0.9998198893,0.9912058358
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,regime_switching,5,0.02475604555,1,20,20,0,0,0.9997290033,0.9936779473
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,time_varying_seasonality,1,0.4194543631,1,20,20,0,0,0.8236999008,0.9715072731
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,time_varying_seasonality,2,0.3252815482,1,20,20,0,0,0.856979484,0.9834657807
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,time_varying_seasonality,3,0.2614385129,1,20,20,0,0,0.8714907445,0.9823869116
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,time_varying_seasonality,4,0.2106256472,1,20,20,0,0,0.8836922635,0.9902802721
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,time_varying_seasonality,5,0.1724967809,1,20,20,0,0,0.8909350615,0.9904910566
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,trend,1,0.02222733414,1,20,20,0,0,0.2765911293,0.9847554077
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,trend,2,0.01843791511,1,20,20,0,0,0.2525779915,0.9859255341
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,trend,3,0.01592529748,1,20,20,0,0,0.2240237521,0.988472663
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,trend,4,0.01551854489,1,20,20,0,0,0.232092081,0.9887344432
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Chronos-2,trend,5,0.01260820333,1,20,20,0,0,0.3247987153,0.9919114924
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,common_factor,1,0.3327761345,1,20,20,0,0,0.9508195945,1.009011374
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,common_factor,2,0.2243690427,1,20,20,0,0,0.977188506,0.9865300663
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,common_factor,3,0.1861331478,1,20,20,0,0,0.9840678844,0.9847594489
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,common_factor,4,0.1387370967,1,20,20,0,0,0.9912895365,0.9826189565
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,common_factor,5,0.1054629036,1,20,20,0,0,0.9950690379,0.9814240173
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,cross_series_dependence,1,0.6483133797,1,20,20,0,0,-0.005234318056,1.102049953
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,cross_series_dependence,2,0.4370338014,1,20,20,0,0,0.05314409424,1.194031718
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,cross_series_dependence,3,0.3690923145,1,20,20,0,0,0.03641969942,1.064133416
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,cross_series_dependence,4,0.3781412432,1,20,20,0,0,0.1270381856,1.070461467
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,cross_series_dependence,5,0.3905916808,1,20,20,0,0,0.08933133,1.08914247
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,multi_seasonal,1,0.365448971,1,20,20,0,0,0.931345563,0.9567024403
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,multi_seasonal,2,0.4737034209,1,20,20,0,0,0.8779901481,0.9303311456
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,multi_seasonal,3,0.5609652896,1,20,20,0,0,0.8247128634,0.8703976921
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,multi_seasonal,4,0.5939519336,1,20,20,0,0,0.7994975694,0.8076623564
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,multi_seasonal,5,0.6297088503,1,20,20,0,0,0.7740695985,0.7692937136
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,predictable_intermittency,1,0.1362384476,1,20,20,0,0,0.9896277736,1.004422819
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,predictable_intermittency,2,0.5415944193,1,20,20,0,0,0.827572307,1.003032729
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,predictable_intermittency,3,0.7589041032,1,20,20,0,0,0.6848433699,0.9780085223
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,predictable_intermittency,4,0.7426679102,1,20,20,0,0,0.669558169,0.9377928004
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,predictable_intermittency,5,0.9772692207,1,20,20,0,0,0.4286163851,0.8636217962
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,regime_switching,1,0.04201789628,1,20,20,0,0,0.9990586129,0.9895471641
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,regime_switching,2,0.04389915346,1,20,20,0,0,0.9990198091,0.9881217541
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,regime_switching,3,0.04476021144,1,20,20,0,0,0.9990121088,0.9890245355
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,regime_switching,4,0.04414625261,1,20,20,0,0,0.9989642631,0.9919045428
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,regime_switching,5,0.04812653101,1,20,20,0,0,0.9989073189,0.9914043095
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,time_varying_seasonality,1,0.5668356823,1,20,20,0,0,0.80707867,1.099049392
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,time_varying_seasonality,2,0.4305871145,1,20,20,0,0,0.8247824728,1.04795371
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,time_varying_seasonality,3,0.3196694359,1,20,20,0,0,0.8538950067,1.021426579
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,time_varying_seasonality,4,0.3066784027,1,20,20,0,0,0.8679024556,1.022834927
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,time_varying_seasonality,5,0.2237415417,1,20,20,0,0,0.8549578517,1.01688866
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,trend,1,0.177445557,1,20,20,0,0,0.2841454573,1.018227989
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,trend,2,0.08365934513,1,20,20,0,0,0.323499995,0.9920386339
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,trend,3,0.03578082561,1,20,20,0,0,0.2486038083,0.9890602273
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,trend,4,0.04706576584,1,20,20,0,0,0.2012805136,0.9942875878
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-3.5,trend,5,0.04483939265,1,20,20,0,0,0.4011901321,0.9980940955
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,common_factor,1,0.2225018734,1,20,20,0,0,0.9771438336,0.9919023833
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,common_factor,2,0.1879374771,1,20,20,0,0,0.9849451833,0.9845404501
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,common_factor,3,0.1527308082,1,20,20,0,0,0.9899708031,0.9790862812
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,common_factor,4,0.1204926238,1,20,20,0,0,0.9938819599,0.9785821996
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,common_factor,5,0.09664805505,1,20,20,0,0,0.9962677848,0.9786994954
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,cross_series_dependence,1,0.4099852255,1,20,20,0,0,0.09845359052,1.085134142
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,cross_series_dependence,2,0.4051982009,1,20,20,0,0,0.08779276253,1.097606829
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,cross_series_dependence,3,0.3945009336,1,20,20,0,0,0.1017876718,1.091492649
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,cross_series_dependence,4,0.4011807786,1,20,20,0,0,0.09931712084,1.081455392
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,cross_series_dependence,5,0.4104235928,1,20,20,0,0,0.1030017471,1.108086532
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,multi_seasonal,1,0.2845476746,1,20,20,0,0,0.9583348098,0.971539
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,multi_seasonal,2,0.3504732476,1,20,20,0,0,0.9361985347,0.9632679462
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,multi_seasonal,3,0.4274270208,1,20,20,0,0,0.9052795839,0.9346845478
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,multi_seasonal,4,0.4556075741,1,20,20,0,0,0.8905128154,0.899386628
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,multi_seasonal,5,0.5014044002,1,20,20,0,0,0.8672568401,0.8656792509
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,predictable_intermittency,1,0.138920211,1,20,20,0,0,0.9897973805,0.9824969858
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,predictable_intermittency,2,0.5340352959,1,20,20,0,0,0.8236790375,0.9581581547
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,predictable_intermittency,3,0.7710114645,1,20,20,0,0,0.6659884308,0.9414477394
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,predictable_intermittency,4,0.7497070923,1,20,20,0,0,0.6681671004,0.9101163214
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,predictable_intermittency,5,0.9885281038,1,20,20,0,0,0.4190524044,0.8434648591
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,regime_switching,1,0.01911913577,1,20,20,0,0,0.9998222425,0.9927697008
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,regime_switching,2,0.02144772194,1,20,20,0,0,0.9997617788,0.9924051638
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,regime_switching,3,0.02369800654,1,20,20,0,0,0.9997085072,0.9922647523
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,regime_switching,4,0.02733786154,1,20,20,0,0,0.9996536252,0.9895300741
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,regime_switching,5,0.03159402724,1,20,20,0,0,0.9994824511,0.9886084943
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,time_varying_seasonality,1,0.4265250197,1,20,20,0,0,0.839221828,1.124800222
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,time_varying_seasonality,2,0.3366101302,1,20,20,0,0,0.8644343804,1.076685674
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,time_varying_seasonality,3,0.2709085558,1,20,20,0,0,0.8838736091,1.041010045
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,time_varying_seasonality,4,0.2152020424,1,20,20,0,0,0.8876992119,1.020221058
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,time_varying_seasonality,5,0.1719336173,1,20,20,0,0,0.9210327992,1.005662498
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,trend,1,0.04490773584,1,20,20,0,0,0.2559333836,0.9695229482
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,trend,2,0.03554339822,1,20,20,0,0,0.2564961329,0.9733726037
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,trend,3,0.03268221449,1,20,20,0,0,0.2292811904,0.9751990359
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,trend,4,0.0281590409,1,20,20,0,0,0.2020271547,0.9796255855
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,Timer-4.0,trend,5,0.02236721505,1,20,20,0,0,0.1583649542,0.9863413577
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,moirai2,common_factor,1,0.2498277497,1,20,20,0,0,0.9736323458,1.065776658
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,moirai2,common_factor,2,0.2067416888,1,20,20,0,0,0.9834266847,1.059046881
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,moirai2,common_factor,3,0.1634679547,1,20,20,0,0,0.9897553864,1.05643515
FEV-Mini20,FEV-Bench,native,fev__jena_weather_1H,moirai2,common_factor,4,0.128745324,1,20,20,0,0,0.9940324833,1.050487622
