suite,benchmark,horizon_group,model_id,capability_id,capability_level,treatment_mase_task_equal,treatment_mae_task_equal,task_count
GIFT-Short,GIFT-Eval,short,toto2.0,covariate_impulse_response,5,3.659282274,161.5733889,6
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,1,2.265290641,112.7745476,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,1,2.34746346,111.4219837,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,1,2.32391587,121.3157599,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,1,2.442602673,119.3123229,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,1,2.270501948,113.6390338,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,1,2.231834771,102.0621381,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,1,2.12309107,103.9644548,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,2,2.480378859,113.4407897,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,2,2.553705192,112.3309733,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,2,2.527753838,122.6996469,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,2,2.633478936,120.5108395,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,2,2.475299675,114.0535939,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,2,2.442671645,103.1111128,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,2,2.32708613,104.7403886,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,3,2.772398402,115.0886543,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,3,2.865625611,114.1600469,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,3,2.816392428,125.6072925,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,3,2.926731875,121.9447036,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,3,2.777932048,115.0436513,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,3,2.741801919,104.8578462,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,3,2.618379382,106.7654997,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,4,3.183142184,117.5692677,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,4,3.284820703,117.0198551,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,4,3.228010725,127.3936866,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,4,3.332500088,124.1915019,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,4,3.177054384,117.0971583,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,4,3.153088344,107.1738969,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,4,3.034294058,109.4955396,8
GIFT-Short,GIFT-Eval,short,Chronos-2,cross_series_dependence,5,3.776273009,121.1741938,8
GIFT-Short,GIFT-Eval,short,Timer-3.5,cross_series_dependence,5,3.857395845,121.1824035,8
GIFT-Short,GIFT-Eval,short,Timer-4.0,cross_series_dependence,5,3.807272817,129.5665486,8
GIFT-Short,GIFT-Eval,short,moirai2,cross_series_dependence,5,3.964336209,127.9292462,8
GIFT-Short,GIFT-Eval,short,timesfm2.5,cross_series_dependence,5,3.77953617,121.2411391,8
GIFT-Short,GIFT-Eval,short,tirex2,cross_series_dependence,5,3.754917028,111.2624559,8
GIFT-Short,GIFT-Eval,short,toto2.0,cross_series_dependence,5,3.627243439,113.667235,8
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,1,2.071207839,97.63273031,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,1,2.225173359,105.123193,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,1,2.044767808,104.2423723,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,1,3.814559165,132.2559904,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,1,2.162874996,103.3295051,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,1,2.122245182,93.04145064,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,1,1.794784842,87.27801248,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,2,2.232674797,99.6394987,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,2,2.533392906,113.2642794,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,2,2.209838926,111.3971913,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,2,3.994585402,138.7750372,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,2,2.355335742,106.9658174,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,2,2.366194959,96.93924031,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,2,1.866246218,87.93600153,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,3,2.366949021,104.9325024,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,3,2.776962123,121.4601592,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,3,2.448972933,116.6823368,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,3,4.205204278,144.6403855,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,3,2.496703999,115.3788587,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,3,2.582734113,100.8056447,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,3,1.926916957,89.51801221,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,4,2.50647847,106.9192783,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,4,3.019957385,120.5554593,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,4,2.663452009,116.3540445,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,4,4.353131122,143.8694182,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,4,2.666437655,115.7851992,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,4,2.724489536,104.7561359,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,4,2.005864487,91.36616253,20
GIFT-Short,GIFT-Eval,short,Chronos-2,multi_seasonal,5,2.671456113,110.7915669,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,multi_seasonal,5,3.235944571,127.2591628,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,multi_seasonal,5,2.918107107,119.3242892,20
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,5,4.489185281,144.0415986,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,5,2.814923064,119.7507091,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,5,2.863163715,106.3061552,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,5,2.076883482,93.57819068,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,1,3.342925519,111.2772226,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,1,3.248411347,116.8859497,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,1,3.310163143,117.9544578,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,1,5.972589715,139.5323762,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,1,3.088706253,115.5749881,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,1,3.057023052,108.6620459,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,1,2.924330515,106.764541,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,2,3.283691342,115.2857442,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,2,3.201025706,119.2526891,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,2,3.133117652,121.6438998,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,2,5.731623673,146.1003288,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,2,3.062309996,118.9985843,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,2,2.949100286,110.2501653,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,2,2.89670177,109.8670093,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,3,2.896559783,113.466687,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,3,2.853465004,113.1268482,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,3,2.961347566,117.4961822,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,3,3.663562735,133.5159999,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,3,2.924679368,117.0302594,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,3,2.800365073,107.2727912,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,3,2.760975461,111.7711317,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,4,2.574930478,110.2020208,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,4,2.581457573,106.0914928,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,4,2.595944282,112.0172525,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,4,3.098448106,122.1989671,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,4,2.560337442,110.5027366,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,4,2.459450597,102.8247292,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,4,2.431715238,102.8534172,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,5,2.546469599,105.5095077,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,5,2.473759033,99.79859156,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,5,2.529737032,102.8062072,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,5,2.590359749,115.2429965,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,5,2.527175742,103.2325993,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,5,2.461277352,99.28232056,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,5,2.479555519,102.9666934,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,1,1.711631332,83.77091165,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,1,1.671506744,80.83912204,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,1,1.674987988,83.87701235,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,1,1.82188107,90.0766411,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,1,1.606538879,82.10766901,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,1,1.576841033,76.67759424,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,1,1.570163124,78.41128394,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,2,1.684370443,82.74615729,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,2,1.674343887,80.98776066,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,2,1.68574204,83.76651703,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,2,1.892881341,91.88584766,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,2,1.60952262,79.94914118,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,2,1.580401684,76.27387467,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,2,1.570973428,78.96463406,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,3,1.699353116,84.77708227,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,3,1.692415171,82.17806102,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,3,1.679082655,85.02414129,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,3,1.950257215,93.81151958,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,3,1.612345259,82.14999664,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,3,1.582930636,79.62363691,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,3,1.566341038,78.82234364,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,4,1.693715095,81.72819383,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,4,1.731545544,81.22826366,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,4,1.678350601,81.90940632,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,4,1.908262164,96.14403167,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,4,1.62602679,82.45807863,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,4,1.591162506,77.3343215,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,4,1.564838093,78.17772671,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,5,1.725131254,85.91294072,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,5,1.814655082,87.0300211,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,5,1.769689586,86.17479874,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,5,1.976125088,99.62435509,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,5,1.679548188,91.80993606,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,5,1.655915415,82.65895408,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,5,1.59586624,80.0090764,20
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,1,1.448356383,80.0496982,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,1,1.544127417,77.25369662,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,1,1.583842633,77.2686225,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,1,1.663789305,86.70354437,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,1,1.409474696,81.3219052,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,1,1.407393491,79.18148471,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,1,1.455546339,75.72591471,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,2,1.484998468,84.1140418,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,2,1.608804611,81.64081754,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,2,1.63598415,82.07589415,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,2,1.741893566,91.98817572,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,2,1.430118034,86.64585961,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,2,1.434686762,85.73266861,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,2,1.498244593,76.56078917,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,3,1.538144495,87.80186272,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,3,1.705044186,85.98549222,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,3,1.685584802,86.33377753,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,3,1.837162778,100.8990131,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,3,1.455998733,93.28216031,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,3,1.469787725,89.62990751,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,3,1.546902917,77.946254,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,4,1.54885418,91.22436458,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,4,1.836551825,90.76264016,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,4,1.730446177,89.90613161,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,4,1.944616184,112.6009244,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,4,1.489592382,99.2892942,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,4,1.520291463,93.00689586,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,4,1.627998346,79.67269599,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,5,1.608140771,94.25863362,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,5,1.997050297,96.8889405,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,5,1.811683737,94.54195215,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,5,2.078458683,124.5904229,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,5,1.526459165,99.78882858,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,5,1.586225038,95.93070758,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,5,1.731177314,80.67712718,19
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,1,2.099198957,73.80391128,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,1,1.94909,60.21970432,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,1,2.017614598,66.87822124,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,1,2.127871858,75.05207353,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,1,1.893470033,65.01421735,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,1,1.832869525,64.53592934,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,1,1.869246981,62.1406542,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,2,2.105281678,74.84857367,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,2,1.946816182,60.24049204,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,2,2.013203014,66.52532866,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,2,2.123445894,75.03174177,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,2,1.896011679,64.60612885,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,2,1.840711464,64.27022204,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,2,1.867479319,62.54066903,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,3,2.122825841,75.7072231,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,3,1.947871982,60.67937926,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,3,2.029745844,66.59608959,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,3,2.140031183,74.96808678,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,3,1.896882809,63.85876333,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,3,1.84666747,64.20232326,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,3,1.866061918,62.56560226,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,4,2.153225043,75.73991737,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,4,1.975673119,60.6367473,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,4,2.05626211,66.45023782,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,4,2.163135149,74.6199135,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,4,1.900550601,63.76985413,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,4,1.846773596,64.564353,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,4,1.874584045,62.4637873,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,5,2.18006967,74.88354165,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,5,2.012639497,60.94609709,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,5,2.080958206,67.13704191,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,5,2.20490235,74.51485993,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,5,1.903391974,63.82920712,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,5,1.848037266,65.90992609,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,5,1.904637784,62.45389633,18
