suite,benchmark,horizon_group,model_id,capability_id,capability_level,task_equal_effect_nrmse,task_equal_effect_correlation,task_equal_effect_amplitude_ratio,task_equal_scoring_coverage,task_count
GIFT-Short,GIFT-Eval,short,moirai2,multi_seasonal,5,1.063304965,0.273115258,0.6688355787,0.9999973934,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,multi_seasonal,5,0.8908691687,0.4380945378,0.7004401855,0.9999973934,20
GIFT-Short,GIFT-Eval,short,tirex2,multi_seasonal,5,0.9457636996,0.6076729899,1.014656823,0.9999973934,20
GIFT-Short,GIFT-Eval,short,toto2.0,multi_seasonal,5,0.7098780183,0.7836564999,1.080397453,0.9999973934,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,1,0.5990934213,0.7975776715,1.095212762,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,1,0.5988192733,0.7060647296,1.012970746,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,1,0.5737458843,0.7456352751,1.015959798,1,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,1,0.7106344562,0.6458352642,1.03812689,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,1,0.5174759605,0.7680911,0.9660032865,1,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,1,0.5710162609,0.7959069638,1.068010201,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,1,0.5302245498,0.809364072,1.051195637,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,2,0.9184459592,0.6238094238,1.12712305,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,2,0.8370651591,0.4945629478,0.9470440557,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,2,0.8205879726,0.5635619619,0.9918923825,1,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,2,0.9328843448,0.4136875661,0.9157310943,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,2,0.7637902641,0.5628539833,0.8971320806,1,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,2,0.8627924763,0.6160291544,1.055165373,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,2,0.8283502283,0.6429120032,1.074800485,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,3,0.905546998,0.4605457011,0.9487586125,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,3,0.9767842174,0.3011852416,0.8579148996,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,3,0.9814518268,0.3872640925,0.9626371745,1,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,3,1.041280193,0.1981215526,0.7160332895,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,3,0.9049504446,0.3680641093,0.8167757633,1,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,3,1.025082491,0.4803310559,1.076899443,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,3,1.044950893,0.5327065086,1.162307519,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,4,1.004917662,0.3592781984,0.9567282635,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,4,1.035793618,0.1874870533,0.768691489,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,4,1.081630547,0.2674509677,0.9417067793,1,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,4,1.053719725,0.111021832,0.5864399713,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,4,0.9396910362,0.2645267876,0.7290523142,1,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,4,1.095889066,0.3503756972,1.024067934,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,4,1.08129753,0.4572318867,1.140310523,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,predictable_intermittency,5,1.097702885,0.1742801303,0.8055511465,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,predictable_intermittency,5,1.123578715,0.1025164246,0.698487463,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,predictable_intermittency,5,1.180276426,0.1396660134,0.8476137262,1,20
GIFT-Short,GIFT-Eval,short,moirai2,predictable_intermittency,5,1.088106489,0.0625807592,0.5156470747,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,predictable_intermittency,5,1.060857617,0.1267120652,0.6577461079,1,20
GIFT-Short,GIFT-Eval,short,tirex2,predictable_intermittency,5,1.307664895,0.1921020287,1.037836226,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,predictable_intermittency,5,1.292600243,0.2359717833,1.114478986,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,1,0.06689295493,0.8736006623,1.005411482,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,1,0.07625196161,0.8672165595,0.9911898987,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,1,0.09034056885,0.8719890917,1.01066546,1,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,1,0.09757207373,0.8596481251,1.010566854,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,1,0.06273708887,0.8708462116,0.9995403053,1,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,1,0.0370835565,0.8743640283,1.001614505,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,1,0.1079583489,0.8702940232,1.030708214,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,2,0.08000265935,0.8733565307,1.011031257,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,2,0.1028232261,0.8598172231,0.9874246988,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,2,0.1006509044,0.8708645405,1.007524132,1,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,2,0.1160139933,0.8505245198,1.007477921,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,2,0.07191599344,0.8672525701,1.000776554,1,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,2,0.0431019204,0.8735559145,0.9987396946,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,2,0.1235819177,0.8696854782,1.036667013,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,3,0.08372877615,0.8710154424,1.006122995,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,3,0.1237062868,0.8546092099,0.9871875413,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,3,0.1086090121,0.8678612957,1.003416276,1,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,3,0.1339291925,0.8462377527,1.002885774,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,3,0.08083969426,0.8675391034,0.9931354372,1,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,3,0.05590881258,0.8735662779,0.996241675,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,3,0.1389725702,0.8689600029,1.0377535,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,4,0.1051279314,0.8697437546,1.007113496,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,4,0.1554270015,0.8487823294,0.9764298067,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,4,0.1167573788,0.8642128305,0.9946866142,1,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,4,0.1459307454,0.8383945922,0.9947165824,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,4,0.09255400617,0.8616116304,0.9953431545,1,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,4,0.08059312696,0.8713872285,0.9934638445,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,4,0.1548116677,0.8675429239,1.039063703,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,regime_switching,5,0.1461731121,0.5067722111,0.9960745366,1,20
GIFT-Short,GIFT-Eval,short,Timer-3.5,regime_switching,5,0.2064771895,0.3638144311,0.9496625818,1,20
GIFT-Short,GIFT-Eval,short,Timer-4.0,regime_switching,5,0.1763738567,0.4199852123,0.9701313233,1,20
GIFT-Short,GIFT-Eval,short,moirai2,regime_switching,5,0.1773539251,0.3920832756,0.9693126863,1,20
GIFT-Short,GIFT-Eval,short,timesfm2.5,regime_switching,5,0.1467269852,0.3865453441,0.9742005723,1,20
GIFT-Short,GIFT-Eval,short,tirex2,regime_switching,5,0.137471239,0.4615773234,0.9733520782,1,20
GIFT-Short,GIFT-Eval,short,toto2.0,regime_switching,5,0.1966146557,0.5018030476,1.037560894,1,20
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,1,0.7356409148,0.6434607651,1.164400295,0.9585974539,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,1,0.8356867776,0.5624378463,1.133399905,0.9585974539,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,1,0.7709546276,0.5811049926,1.113193096,0.9585974539,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,1,0.8514649996,0.4211708923,0.9756882612,0.9585974539,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,1,0.9138657645,0.5664117062,1.199761977,0.9585974539,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,1,0.7858061521,0.6444301485,1.200315445,0.9585974539,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,1,0.9293212645,0.6865901774,1.386444752,0.9585974539,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,2,0.6046903519,0.7064464219,1.108583896,0.9631884037,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,2,0.7260926199,0.6133983711,1.098530036,0.9631884037,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,2,0.7131169331,0.6416412436,1.132980796,0.9631884037,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,2,0.7555531311,0.4607530721,0.9660481519,0.9631884037,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,2,0.7657694717,0.6334800465,1.144983293,0.9631884037,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,2,0.6522567194,0.7013575015,1.137282447,0.9631884037,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,2,0.687418823,0.7537242055,1.235055577,0.9631884037,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,3,0.5244674708,0.759039768,1.085677683,0.9991585547,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,3,0.6816658566,0.6433727232,1.102066577,0.9991585547,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,3,0.6438663047,0.6940442643,1.11117285,0.9991585547,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,3,0.7787413873,0.5234169548,1.101762194,0.9991585547,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,3,0.6899000026,0.6603058586,1.136428085,0.9991585547,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,3,0.5635433244,0.7436203817,1.109968398,0.9991585547,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,3,0.5291905382,0.8037215388,1.14317212,0.9991585547,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,4,0.4310514567,0.8063919655,1.06052868,0.9996189495,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,4,0.6037638964,0.6982449513,1.089176244,0.9996189495,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,4,0.5417847962,0.7541140452,1.08579183,0.9996189495,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,4,0.6955853061,0.5740486573,1.100131167,0.9996189495,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,4,0.5740748955,0.72283396,1.109910089,0.9996189495,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,4,0.4829072685,0.7825985449,1.092661444,0.9996189495,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,4,0.4009987202,0.8441524754,1.087120666,0.9996189495,19
GIFT-Short,GIFT-Eval,short,Chronos-2,time_varying_seasonality,5,0.3515406793,0.8464406076,1.048343454,0.9999677917,19
GIFT-Short,GIFT-Eval,short,Timer-3.5,time_varying_seasonality,5,0.5244511983,0.7419943707,1.069283922,0.9999677917,19
GIFT-Short,GIFT-Eval,short,Timer-4.0,time_varying_seasonality,5,0.444937896,0.8017993195,1.056489878,0.9999677917,19
GIFT-Short,GIFT-Eval,short,moirai2,time_varying_seasonality,5,0.6210750182,0.6226747073,1.096324685,0.9999677917,19
GIFT-Short,GIFT-Eval,short,timesfm2.5,time_varying_seasonality,5,0.4534758722,0.7841993316,1.069076365,0.9999677917,19
GIFT-Short,GIFT-Eval,short,tirex2,time_varying_seasonality,5,0.4169528792,0.8160908629,1.078714289,0.9999677917,19
GIFT-Short,GIFT-Eval,short,toto2.0,time_varying_seasonality,5,0.3090582329,0.8772176769,1.053180302,0.9999677917,19
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,1,0.1000231546,0.1014805859,0.9920077713,1,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,1,0.3169726495,-0.1569292784,1.039003808,1,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,1,0.4432351876,-0.1044955707,1.206392492,1,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,1,0.2690506675,-0.23449803,0.987299708,1,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,1,0.3478260294,-0.04506423595,1.112122333,1,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,1,0.2830419966,0.1586216935,1.10887929,1,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,1,0.3884657121,0.02643743925,1.183262493,1,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,2,0.08919600512,0.1391734835,0.9922604467,1,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,2,0.2676918263,-0.1273075149,1.021533612,1,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,2,0.3712584113,-0.1039880615,1.152922319,1,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,2,0.2405324217,-0.1969219934,0.9774142851,1,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,2,0.2525558559,-0.008726365119,1.045026421,1,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,2,0.3153531492,0.1882629571,1.146904907,1,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,2,0.274447022,0.06389614674,1.098368101,1,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,3,0.07915376117,0.1679454917,0.9940962598,1,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,3,0.2393316006,-0.05223916432,1.010664893,1,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,3,0.2891897381,-0.08218353976,1.09102958,1,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,3,0.2112304356,-0.1366146372,0.9661462519,1,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,3,0.1976465936,0.02982656295,1.014129815,1,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,3,0.2951328343,0.2294619647,1.138439198,1,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,3,0.2159469379,0.1166275059,1.061923932,1,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,4,0.07271102724,0.2253177226,0.9953617967,1,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,4,0.2151139462,0.02408721475,1.004665878,1,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,4,0.2237267401,-0.05177976048,1.047014176,1,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,4,0.1869480211,-0.09823504254,0.9648407543,1,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,4,0.1548848986,0.0706091118,0.9986455018,1,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,4,0.2217043265,0.2631330029,1.07923267,1,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,4,0.1717393161,0.1685197038,1.037009775,1,18
GIFT-Short,GIFT-Eval,short,Chronos-2,trend,5,0.0693285987,0.2937510557,0.9967415135,1,18
GIFT-Short,GIFT-Eval,short,Timer-3.5,trend,5,0.1761905785,0.0470154287,0.9926057396,1,18
GIFT-Short,GIFT-Eval,short,Timer-4.0,trend,5,0.1790594177,-0.02100569605,1.023172033,1,18
GIFT-Short,GIFT-Eval,short,moirai2,trend,5,0.1670329659,-0.08033712367,0.9653501006,1,18
GIFT-Short,GIFT-Eval,short,timesfm2.5,trend,5,0.1250125793,0.1071716229,0.9929517827,1,18
GIFT-Short,GIFT-Eval,short,tirex2,trend,5,0.1659501431,0.3110547155,1.039103612,1,18
GIFT-Short,GIFT-Eval,short,toto2.0,trend,5,0.1653490336,0.2227266704,1.038788329,1,18
